year,month,day,team,opponent,location,teamscore,oppscore,home_court_advantage,adjusted_diff
2017,11,13,Bowling Green,South Dakota,H,79,88,-3.8,-5.2
2017,11,24,Bowling Green,USC Upstate,N,83,74,-3.8,9
2018,2,13,Bowling Green,Western Mich.,H,83,81,-3.8,5.8
2017,11,14,Bradley,Delaware,H,61,53,4,4
2018,2,3,Bradley,Drake,H,68,78,4,-14
2018,3,2,Bradley,Drake,N,63,61,4,2
2017,12,1,Bradley,Eastern Ill.,H,67,56,4,7
2018,1,20,Bradley,Evansville,H,66,53,4,9
2017,11,25,Bradley,Ga. Southern,H,62,57,4,1
2018,2,14,Bradley,Illinois St.,H,70,58,4,8
2018,2,24,Bradley,Indiana St.,H,64,66,4,-6
2017,11,11,Bradley,IU Indy,H,68,53,4,11
2017,12,13,Bradley,Little Rock,H,86,46,4,36
2018,1,31,Bradley,Loyola Chicago,H,69,67,4,-2
2018,3,3,Bradley,Loyola Chicago,N,54,62,4,-8
2018,1,23,Bradley,Missouri St.,H,72,52,4,16
2018,1,9,Bradley,Southern Ill.,H,68,62,4,2
2017,12,31,Bradley,UNI,H,72,53,4,15
2017,11,18,Bradley,UTSA,N,71,69,4,2
2018,1,3,Bradley,Valparaiso,H,80,71,4,5
2017,11,17,Bradley,Vermont,N,64,65,4,-1
2017,11,19,Bradley,Weber St.,N,70,64,4,6
2017,12,2,Brown,Central Conn. St.,H,62,68,0,-6
2018,2,10,Brown,Columbia,H,91,88,0,3
2018,2,9,Brown,Cornell,H,60,78,0,-18
2018,1,26,Brown,Dartmouth,H,64,62,0,2
2018,1,27,Brown,Harvard,H,77,86,0,-9
2017,11,25,Brown,LIU,H,94,86,0,8
2017,12,22,Brown,Marist,H,90,69,0,21
2018,1,3,Brown,NJIT,H,70,69,0,1
2018,3,3,Brown,Pennsylvania,H,93,99,0,-6
2018,3,2,Brown,Princeton,H,63,78,0,-15
2017,12,9,Brown,UMass Lowell,H,89,75,0,14
2018,1,19,Brown,Yale,H,81,80,0,1
2017,11,26,Bryant,Brown,H,67,81,-1.5,-12.5
2018,1,25,Bryant,Central Conn. St.,H,74,80,-1.5,-4.5
2018,1,27,Bryant,FDU,H,78,89,-1.5,-9.5
2018,2,3,Bryant,LIU,H,71,84,-1.5,-11.5
2018,2,10,Bryant,Mount St. Mary's,H,79,77,-1.5,3.5
2017,11,18,Bryant,Navy,H,71,79,-1.5,-6.5
2017,12,29,Bryant,Robert Morris,H,54,68,-1.5,-12.5
2018,2,22,Bryant,Sacred Heart,H,84,94,-1.5,-8.5
2017,12,31,Bryant,Saint Francis,H,82,86,-1.5,-2.5
2017,12,17,Bryant,Siena,H,68,87,-1.5,-17.5
2018,1,11,Bryant,Wagner,H,62,71,-1.5,-7.5
2017,12,29,Bucknell,American,H,84,55,-3.4,32.4
2018,1,31,Bucknell,Army West Point,H,83,71,-3.4,15.4
2017,11,22,Bucknell,Ball St.,H,87,83,-3.4,7.4
2018,3,4,Bucknell,Boston U.,H,90,59,-3.4,34.4
2018,1,2,Bucknell,Boston U.,H,79,84,-3.4,-1.6
2018,3,7,Bucknell,Colgate,H,83,54,-3.4,32.4
2018,2,12,Bucknell,Colgate,H,65,64,-3.4,4.4
2018,1,20,Bucknell,Holy Cross,H,77,56,-3.4,24.4
2017,12,22,Bucknell,La Salle,H,88,81,-3.4,10.4
2018,2,3,Bucknell,Lafayette,H,74,59,-3.4,18.4
2018,1,11,Bucknell,Lehigh,H,78,65,-3.4,16.4
2018,2,14,Bucknell,Loyola Maryland,H,94,53,-3.4,44.4
2018,3,1,Bucknell,Loyola Maryland,H,83,78,-3.4,8.4
2018,2,21,Bucknell,Navy,H,85,61,-3.4,27.4
2017,11,20,Bucknell,Siena,H,115,92,-3.4,26.4
2017,12,2,Bucknell,Vermont,H,81,77,-3.4,7.4
2018,2,27,Buffalo,Akron,H,80,68,-5.1,17.1
2018,2,16,Buffalo,Bowling Green,H,95,82,-5.1,18.1
2017,11,11,Buffalo,Canisius,H,80,75,-5.1,10.1
2018,3,8,Buffalo,Central Mich.,N,89,74,-5.1,15
2017,11,20,Buffalo,Cincinnati,N,67,73,-5.1,-6
2018,1,23,Buffalo,Eastern Mich.,H,83,69,-5.1,19.1
2017,11,15,Buffalo,Jacksonville St.,H,81,76,-5.1,10.1
2018,2,13,Buffalo,Kent St.,H,84,72,-5.1,17.1
2018,1,13,Buffalo,Miami (OH),H,82,66,-5.1,21.1
2017,12,28,Buffalo,NJIT,H,86,81,-5.1,10.1
2018,1,16,Buffalo,NIU,H,95,67,-5.1,33.1
2018,2,24,Buffalo,Ohio,H,108,82,-5.1,31.1
2017,12,16,Buffalo,Robert Morris,H,86,70,-5.1,21.1
2017,11,22,Buffalo,South Dakota St.,N,80,94,-5.1,-14
2017,12,2,Buffalo,St. Bonaventure,H,62,73,-5.1,-5.9
2018,1,2,Buffalo,Toledo,H,104,94,-5.1,15.1
2017,11,21,Buffalo,UAB,N,96,91,-5.1,5
2018,2,2,Buffalo,Western Mich.,H,92,86,-5.1,11.1
2018,2,20,Butler,Creighton,H,93,70,-1.5,24.5
2018,2,3,Butler,DePaul,H,80,57,-1.5,24.5
2017,11,18,Butler,Furman,H,82,65,-1.5,18.5
2018,2,13,Butler,Georgetown,H,83,87,-1.5,-2.5
2017,11,10,Butler,Kennesaw St.,H,82,64,-1.5,19.5
2018,1,12,Butler,Marquette,H,94,83,-1.5,12.5
2017,12,19,Butler,Morehead St.,H,85,69,-1.5,17.5
2017,11,26,Butler,Ohio St.,N,67,66,-1.5,1
2017,11,24,Butler,Portland St.,N,71,69,-1.5,2
2017,11,12,Butler,Princeton,H,85,75,-1.5,11.5
2018,2,17,Butler,Providence,H,69,54,-1.5,16.5
2017,12,16,Butler,Purdue,N,67,82,-1.5,-15
2017,12,2,Butler,Saint Louis,H,75,45,-1.5,31.5
2018,1,6,Butler,Seton Hall,H,87,90,-1.5,-1.5
2018,3,8,Butler,Seton Hall,N,75,74,-1.5,1
2018,1,27,Butler,St. John's (NY),H,70,45,-1.5,26.5
2017,11,23,Butler,Texas,N,48,61,-1.5,-13
2017,12,5,Butler,Utah,H,81,69,-1.5,13.5
2017,12,30,Butler,Villanova,H,101,93,-1.5,9.5
2017,12,21,Butler,Western Ill.,H,107,46,-1.5,62.5
2018,2,6,Butler,Xavier,H,93,98,-1.5,-3.5
2017,12,9,Butler,Youngstown St.,H,95,67,-1.5,29.5
2017,11,24,BYU,Alabama,N,59,71,3.9,-12
2018,2,24,BYU,Gonzaga,H,65,79,3.9,-17.9
2018,3,6,BYU,Gonzaga,N,54,74,3.9,-20
2017,12,21,BYU,Idaho St.,H,85,71,3.9,10.1
2017,12,6,BYU,Illinois St.,H,80,68,3.9,8.1
2018,1,18,BYU,LMU (CA),H,82,67,3.9,11.1
2017,11,25,BYU,Massachusetts,N,68,66,3.9,2
2017,11,21,BYU,Niagara,H,95,88,3.9,3.1
2018,1,27,BYU,Pacific,H,80,65,3.9,11.1
2018,1,11,BYU,Pepperdine,H,83,63,3.9,16.1
2017,12,28,BYU,Portland,H,69,45,3.9,20.1
2017,12,30,BYU,Saint Mary's (CA),H,64,74,3.9,-13.9
2018,3,5,BYU,Saint Mary's (CA),N,85,72,3.9,13
2018,1,20,BYU,San Diego,H,74,58,3.9,12.1
2018,3,3,BYU,San Diego,N,85,79,3.9,6
2018,2,10,BYU,San Francisco,H,75,73,3.9,-1.9
2018,2,8,BYU,Santa Clara,H,80,58,3.9,18.1
2017,12,23,BYU,Texas Southern,H,73,52,3.9,17.1
2017,11,18,BYU,UT Arlington,H,75,89,3.9,-17.9
2017,12,16,BYU,Utah,H,77,65,3.9,8.1
2017,12,9,BYU,Weber St.,N,74,68,3.9,6
2018,1,6,Cal Poly,Cal St. Fullerton,H,97,101,-7.6,3.6
2017,11,24,Cal Poly,Central Mich.,N,53,56,-7.6,-3
2017,11,22,Cal Poly,Col. of Charleston,N,73,68,-7.6,5
2018,2,22,Cal Poly,CSUN,H,90,86,-7.6,11.6
2017,12,9,Cal Poly,Fresno St.,H,63,83,-7.6,-12.4
2018,2,3,Cal Poly,Hawaii,H,78,64,-7.6,21.6
2017,11,25,Cal Poly,Idaho,N,66,75,-7.6,-9
2018,1,25,Cal Poly,Long Beach St.,H,71,87,-7.6,-8.4
2017,12,2,Cal Poly,Pepperdine,H,91,81,-7.6,17.6
2017,12,16,Cal Poly,Princeton,H,60,80,-7.6,-12.4
2018,2,15,Cal Poly,UC Davis,H,84,92,-7.6,-0.4
2018,2,17,Cal Poly,UC Irvine,H,58,75,-7.6,-9.4
2018,1,31,Cal Poly,UC Riverside,H,71,68,-7.6,10.6
2018,1,4,Cal Poly,UC Santa Barbara,H,80,79,-7.6,8.6
2018,3,8,Cal Poly,UC Santa Barbara,N,53,75,-7.6,-22
2018,2,8,Cal St. Fullerton,Cal Poly,H,75,59,-5.7,21.7
2018,2,17,Cal St. Fullerton,CSUN,H,88,70,-5.7,23.7
2017,11,23,Cal St. Fullerton,Georgia,H,57,64,-5.7,-1.3
2017,11,26,Cal St. Fullerton,Harvard,H,70,61,-5.7,14.7
2018,3,3,Cal St. Fullerton,Hawaii,H,60,68,-5.7,-2.3
2018,2,24,Cal St. Fullerton,Long Beach St.,H,81,71,-5.7,15.7
2018,3,8,Cal St. Fullerton,Long Beach St.,N,76,74,-5.7,2
2018,1,13,Cal St. Fullerton,UC Davis,H,85,70,-5.7,20.7
2018,2,3,Cal St. Fullerton,UC Irvine,H,58,63,-5.7,0.7
2018,1,3,Cal St. Fullerton,UC Riverside,H,68,65,-5.7,8.7
2018,1,25,Cal St. Fullerton,UC Santa Barbara,H,65,70,-5.7,0.7
2017,12,9,Cal St. Fullerton,Utah Valley,H,91,83,-5.7,13.7
2018,1,17,California,Arizona,H,58,79,-7.5,-13.5
2018,1,20,California,Arizona St.,H,73,81,-7.5,-0.5
2017,11,12,California,Cal Poly,H,85,82,-7.5,10.5
2017,12,16,California,Cal St. Fullerton,H,95,89,-7.5,13.5
2017,12,6,California,Central Ark.,H,69,96,-7.5,-19.5
2017,11,28,California,CSUN,H,83,63,-7.5,27.5
2018,2,1,California,Oregon,H,53,66,-7.5,-5.5
2018,2,3,California,Oregon St.,H,74,70,-7.5,11.5
2017,12,21,California,Portland St.,H,81,106,-7.5,-17.5
2017,12,2,California,Saint Mary's (CA),H,63,74,-7.5,-3.5
2018,1,4,California,Southern California,H,62,80,-7.5,-10.5
2018,2,18,California,Stanford,H,73,77,-7.5,3.5
2018,3,7,California,Stanford,N,58,76,-7.5,-18
2017,11,10,California,UC Riverside,H,66,74,-7.5,-0.5
2018,1,6,California,UCLA,H,84,107,-7.5,-15.5
2017,11,21,California,VCU,N,69,83,-7.5,-14
2018,2,24,California,Washington,H,51,68,-7.5,-9.5
2018,2,22,California,Washington St.,H,76,78,-7.5,5.5
2017,11,20,California,Wichita St.,N,82,92,-7.5,-10
2017,11,16,California,Wofford,H,79,65,-7.5,21.5
2017,11,24,Campbell,Abilene Christian,H,80,85,-7.9,2.9
2017,11,25,Campbell,Bowling Green,H,72,78,-7.9,1.9
2018,1,18,Campbell,Charleston So.,H,62,47,-7.9,22.9
2018,1,3,Campbell,Gardner-Webb,H,80,82,-7.9,5.9
2018,1,12,Campbell,High Point,H,65,64,-7.9,8.9
2018,2,18,Campbell,Liberty,H,79,69,-7.9,17.9
2018,3,1,Campbell,Liberty,N,59,73,-7.9,-14
2018,2,10,Campbell,Longwood,H,88,54,-7.9,41.9
2018,2,24,Campbell,Presbyterian,H,72,56,-7.9,23.9
2018,1,21,Campbell,Radford,H,59,56,-7.9,10.9
2017,12,14,Campbell,The Citadel,H,87,77,-7.9,17.9
2018,2,1,Campbell,UNC Asheville,H,57,64,-7.9,0.9
2017,11,26,Campbell,USC Upstate,H,93,74,-7.9,26.9
2018,1,6,Campbell,Winthrop,H,88,77,-7.9,18.9
2017,11,25,Canisius,Ark.-Pine Bluff,N,81,58,-4.1,23
2017,12,2,Canisius,Dartmouth,H,73,60,-4.1,17.1
2017,12,19,Canisius,Elon,H,67,51,-4.1,20.1
2018,2,12,Canisius,Fairfield,H,81,63,-4.1,22.1
2017,12,31,Canisius,Iona,H,85,78,-4.1,11.1
2018,2,25,Canisius,Marist,H,98,74,-4.1,28.1
2018,1,14,Canisius,Monmouth,H,94,79,-4.1,19.1
2018,1,27,Canisius,Niagara,H,89,105,-4.1,-11.9
2018,2,10,Canisius,Quinnipiac,H,71,64,-4.1,11.1
2018,3,2,Canisius,Quinnipiac,N,69,72,-4.1,-3
2017,12,29,Canisius,Rider,H,77,76,-4.1,5.1
2018,1,12,Canisius,Saint Peter's,H,70,58,-4.1,16.1
2018,2,8,Canisius,Siena,H,89,65,-4.1,28.1
2017,12,6,Canisius,St. Bonaventure,H,65,73,-4.1,-3.9
2017,11,24,Canisius,Texas St.,N,68,62,-4.1,6
2017,11,18,Canisius,Youngstown St.,H,104,84,-4.1,24.1
2017,12,28,Central Ark.,A&M-Corpus Christi,H,81,69,-6.4,18.4
2018,1,20,Central Ark.,Abilene Christian,H,63,80,-6.4,-10.6
2017,11,19,Central Ark.,Alcorn,H,102,76,-6.4,32.4
2018,3,7,Central Ark.,Lamar University,N,67,57,-6.4,10
2017,12,9,Central Ark.,Little Rock,H,69,54,-6.4,21.4
2018,2,14,Central Ark.,McNeese,H,72,76,-6.4,2.4
2017,11,27,Central Ark.,Morehead St.,H,82,78,-6.4,10.4
2018,2,17,Central Ark.,Nicholls,H,83,87,-6.4,2.4
2018,3,3,Central Ark.,Northwestern St.,H,61,58,-6.4,9.4
2018,2,28,Central Ark.,Sam Houston,H,88,70,-6.4,24.4
2018,1,24,Central Ark.,SFA,H,100,92,-6.4,14.4
2018,3,8,Central Ark.,SFA,N,64,86,-6.4,-22
2017,12,31,Central Ark.,SE Louisiana,H,69,73,-6.4,2.4
2018,1,10,Central Ark.,UIW,H,92,76,-6.4,22.4
2018,1,13,Central Conn. St.,Bryant,H,80,76,-10.2,14.2
2017,11,21,Central Conn. St.,Coppin St.,H,74,71,-10.2,13.2
2018,1,18,Central Conn. St.,FDU,H,66,65,-10.2,11.2
2018,1,20,Central Conn. St.,LIU,H,72,63,-10.2,19.2
2017,12,20,Central Conn. St.,Maine,H,84,57,-10.2,37.2
2018,2,8,Central Conn. St.,Mount St. Mary's,H,57,71,-10.2,-3.8
2017,11,30,Central Conn. St.,N.C. A&T,H,72,59,-10.2,23.2
2017,12,31,Central Conn. St.,Robert Morris,H,57,71,-10.2,-3.8
2018,2,10,Central Conn. St.,Sacred Heart,H,50,67,-10.2,-6.8
2017,12,29,Central Conn. St.,Saint Francis,H,72,68,-10.2,14.2
2018,2,22,Central Conn. St.,Wagner,H,62,64,-10.2,8.2
2018,2,27,Central Mich.,Ball St.,H,75,51,-1.6,25.6
2018,3,5,Central Mich.,Bowling Green,H,81,77,-1.6,5.6
2018,2,6,Central Mich.,Buffalo,H,82,88,-1.6,-4.4
2018,3,8,Central Mich.,Buffalo,N,74,89,-1.6,-15
2017,11,24,Central Mich.,Cal Poly,N,56,53,-1.6,3
2017,11,25,Central Mich.,CSU Bakersfield,N,75,72,-1.6,3
2018,2,17,Central Mich.,Eastern Mich.,H,67,72,-1.6,-3.4
2017,12,1,Central Mich.,Jackson St.,H,70,63,-1.6,8.6
2018,1,27,Central Mich.,Kent St.,H,76,84,-1.6,-6.4
2018,1,23,Central Mich.,Miami (OH),H,61,70,-1.6,-7.4
2017,12,5,Central Mich.,Montana St.,H,75,48,-1.6,28.6
2018,1,30,Central Mich.,NIU,H,81,67,-1.6,15.6
2018,1,2,Central Mich.,Ohio,H,75,50,-1.6,26.6
2017,11,22,Central Mich.,Sam Houston,N,71,60,-1.6,11
2017,12,22,Central Mich.,SIUE,H,70,52,-1.6,19.6
2017,12,9,Central Mich.,Tennessee Tech,H,74,69,-1.6,6.6
2018,1,13,Central Mich.,Toledo,H,82,93,-1.6,-9.4
2018,3,3,Central Mich.,Western Mich.,N,84,71,-1.6,13
2018,2,22,Charleston So.,Campbell,H,72,68,-11.6,15.6
2017,12,15,Charleston So.,Eastern Ky.,H,65,70,-11.6,6.6
2018,1,21,Charleston So.,Gardner-Webb,H,83,68,-11.6,26.6
2018,2,1,Charleston So.,High Point,H,83,74,-11.6,20.6
2018,2,7,Charleston So.,Liberty,H,87,75,-11.6,23.6
2017,12,30,Charleston So.,Longwood,H,84,43,-11.6,52.6
2018,2,27,Charleston So.,Presbyterian,H,68,51,-11.6,28.6
2018,1,24,Charleston So.,Presbyterian,H,49,57,-11.6,3.6
2018,1,9,Charleston So.,Radford,H,61,64,-11.6,8.6
2018,2,18,Charleston So.,UNC Asheville,H,80,85,-11.6,6.6
2017,11,28,Charleston So.,VMI,H,68,76,-11.6,3.6
2018,1,12,Charleston So.,Winthrop,H,53,64,-11.6,0.6
2017,11,18,Charlotte,Col. of Charleston,H,72,81,-2.3,-6.7
2017,11,28,Charlotte,Davidson,H,70,85,-2.3,-12.7
2018,3,1,Charlotte,FIU,H,83,89,-2.3,-3.7
2018,3,3,Charlotte,Fla. Atlantic,H,85,78,-2.3,9.3
2017,11,24,Charlotte,High Point,H,70,67,-2.3,5.3
2018,1,11,Charlotte,Marshall,H,83,91,-2.3,-5.7
2018,2,3,Charlotte,Middle Tenn.,H,73,78,-2.3,-2.7
2018,1,27,Charlotte,Old Dominion,H,66,88,-2.3,-19.7
2017,11,20,Charlotte,Presbyterian,H,83,74,-2.3,11.3
2018,2,1,Charlotte,UAB,H,64,76,-2.3,-9.7
2018,2,15,Charlotte,UTEP,H,86,87,-2.3,1.3
2018,2,17,Charlotte,UTSA,H,89,97,-2.3,-5.7
2017,12,5,Charlotte,Wake Forest,H,57,80,-2.3,-20.7
2018,1,13,Charlotte,Western Ky.,H,63,73,-2.3,-7.7
2017,11,20,Chattanooga,Alabama St.,H,67,50,1.6,15.4
2017,12,10,Chattanooga,Charlotte,H,64,50,1.6,12.4
2018,1,6,Chattanooga,ETSU,H,66,85,1.6,-20.6
2018,3,3,Chattanooga,ETSU,N,59,77,1.6,-18
2018,1,10,Chattanooga,Furman,H,55,73,1.6,-19.6
2017,12,23,Chattanooga,Georgia St.,H,48,71,1.6,-24.6
2017,11,21,Chattanooga,Jacksonville St.,H,75,77,1.6,-3.6
2018,2,10,Chattanooga,Mercer,H,75,84,1.6,-10.6
2018,1,24,Chattanooga,Samford,H,78,71,1.6,5.4
2018,3,2,Chattanooga,Samford,N,89,79,1.6,10
2018,2,8,Chattanooga,The Citadel,H,85,82,1.6,1.4
2018,1,29,Chattanooga,UNC Greensboro,H,87,85,1.6,0.4
2017,12,2,Chattanooga,UT Martin,H,66,63,1.6,1.4
2018,1,27,Chattanooga,VMI,H,69,70,1.6,-2.6
2018,1,4,Chattanooga,Western Caro.,H,63,75,1.6,-13.6
2018,2,17,Chattanooga,Wofford,H,64,74,1.6,-11.6
2017,12,16,Chicago St.,Bradley,H,58,84,-4,-22
2018,1,20,Chicago St.,CSU Bakersfield,H,78,89,-4,-7
2018,1,18,Chicago St.,Grand Canyon,H,58,86,-4,-24
2018,1,6,Chicago St.,New Mexico St.,H,60,97,-4,-33
2018,3,8,Chicago St.,New Mexico St.,N,70,97,-4,-27
2017,12,2,Chicago St.,NIU,H,77,95,-4,-14
2017,11,24,Chicago St.,Presbyterian,N,73,75,-4,-2
2018,2,10,Chicago St.,Seattle U,H,81,91,-4,-6
2018,3,3,Chicago St.,Kansas City,H,96,82,-4,18
2018,2,8,Chicago St.,Utah Valley,H,57,97,-4,-36
2018,1,27,Chicago St.,UTRGV,H,81,87,-4,-2
2017,11,27,Cincinnati,Alabama St.,H,83,51,8.5,23.5
2017,12,19,Cincinnati,Ark.-Pine Bluff,H,77,49,8.5,19.5
2017,11,20,Cincinnati,Buffalo,N,73,67,8.5,6
2017,12,21,Cincinnati,Cleveland St.,H,81,62,8.5,10.5
2017,11,16,Cincinnati,Coppin St.,H,97,54,8.5,34.5
2018,1,20,Cincinnati,East Carolina,H,86,60,8.5,17.5
2017,12,9,Cincinnati,Florida,N,60,66,8.5,-6
2018,1,31,Cincinnati,Houston,H,80,70,8.5,1.5
2017,12,31,Cincinnati,Memphis,H,82,48,8.5,25.5
2017,12,12,Cincinnati,Mississippi St.,H,65,50,8.5,6.5
2017,11,21,Cincinnati,Richmond,N,75,48,8.5,27
2018,1,7,Cincinnati,SMU,H,76,56,8.5,11.5
2018,1,24,Cincinnati,Temple,H,75,42,8.5,24.5
2018,2,25,Cincinnati,Tulsa,H,82,74,8.5,-0.5
2018,2,6,Cincinnati,UCF,H,77,40,8.5,28.5
2018,2,22,Cincinnati,UConn,H,77,52,8.5,16.5
2017,11,13,Cincinnati,Western Caro.,H,102,51,8.5,42.5
2018,2,18,Cincinnati,Wichita St.,H,72,76,8.5,-12.5
2017,11,22,Cincinnati,Wyoming,N,78,53,8.5,25
2018,3,8,Clemson,Boston College,N,90,82,-0.5,8
2018,2,18,Clemson,Duke,H,57,66,-0.5,-8.5
2017,12,16,Clemson,Florida,N,71,69,-0.5,2
2018,2,28,Clemson,Florida St.,H,76,63,-0.5,13.5
2018,2,24,Clemson,Georgia Tech,H,75,67,-0.5,8.5
2017,11,17,Clemson,Hofstra,N,78,59,-0.5,19
2017,12,22,Clemson,Louisiana,H,89,60,-0.5,29.5
2018,1,6,Clemson,Louisville,H,74,69,-0.5,5.5
2018,1,13,Clemson,Miami (FL),H,72,63,-0.5,9.5
2017,11,12,Clemson,N.C. A&T,H,87,63,-0.5,24.5
2018,1,30,Clemson,North Carolina,H,82,78,-0.5,4.5
2017,12,30,Clemson,NC State,H,78,62,-0.5,16.5
2018,1,20,Clemson,Notre Dame,H,67,58,-0.5,9.5
2017,11,16,Clemson,Ohio,N,81,76,-0.5,5
2018,2,8,Clemson,Pittsburgh,H,72,48,-0.5,24.5
2017,12,9,Clemson,Samford,H,81,59,-0.5,22.5
2017,12,19,Clemson,South Carolina,H,64,48,-0.5,16.5
2017,11,19,Clemson,Temple,N,60,67,-0.5,-7
2017,11,24,Clemson,Texas Southern,H,84,77,-0.5,7.5
2017,12,3,Clemson,UNC Asheville,H,83,52,-0.5,31.5
2017,11,10,Clemson,Western Caro.,H,85,57,-0.5,28.5
2017,11,29,Cleveland St.,Arkansas St.,H,75,72,2.5,0.5
2017,11,24,Cleveland St.,Central Conn. St.,H,73,74,2.5,-3.5
2017,11,17,Cleveland St.,Coppin St.,H,80,56,2.5,21.5
2018,2,14,Cleveland St.,Detroit Mercy,H,75,72,2.5,0.5
2018,1,4,Cleveland St.,Green Bay,H,80,79,2.5,-1.5
2018,1,18,Cleveland St.,IU Indy,H,70,67,2.5,0.5
2018,1,6,Cleveland St.,Milwaukee,H,63,67,2.5,-6.5
2018,2,3,Cleveland St.,Northern Ky.,H,61,78,2.5,-19.5
2018,3,3,Cleveland St.,Northern Ky.,N,89,80,2.5,9
2018,2,16,Cleveland St.,Oakland,H,66,82,2.5,-18.5
2018,3,5,Cleveland St.,Oakland,N,44,43,2.5,1
2017,12,23,Cleveland St.,Toledo,H,62,77,2.5,-17.5
2018,1,20,Cleveland St.,UIC,H,80,87,2.5,-9.5
2018,2,1,Cleveland St.,Wright St.,H,77,74,2.5,0.5
2018,3,6,Cleveland St.,Wright St.,N,57,74,2.5,-17
2018,1,1,Cleveland St.,Youngstown St.,H,77,80,2.5,-5.5
2018,3,2,Cleveland St.,Youngstown St.,N,72,71,2.5,1
2018,2,10,Coastal Carolina,App State,H,66,81,-5.9,-9.1
2018,1,25,Coastal Carolina,Arkansas St.,H,62,47,-5.9,20.9
2017,12,22,Coastal Carolina,Col. of Charleston,H,65,67,-5.9,3.9
2018,1,11,Coastal Carolina,Ga. Southern,H,66,77,-5.9,-5.1
2018,1,13,Coastal Carolina,Georgia St.,H,58,72,-5.9,-8.1
2017,11,19,Coastal Carolina,Iona,N,89,84,-5.9,5
2017,12,2,Coastal Carolina,Lamar University,H,67,69,-5.9,3.9
2018,1,27,Coastal Carolina,Little Rock,H,72,62,-5.9,15.9
2018,2,17,Coastal Carolina,South Alabama,H,72,70,-5.9,7.9
2017,12,31,Coastal Carolina,Texas St.,H,48,53,-5.9,0.9
2018,3,7,Coastal Carolina,Texas St.,N,66,73,-5.9,-7
2018,2,15,Coastal Carolina,Troy,H,65,66,-5.9,4.9
2017,12,29,Coastal Carolina,UT Arlington,H,90,65,-5.9,30.9
2017,11,17,Coastal Carolina,UTSA,N,83,69,-5.9,14
2017,11,18,Coastal Carolina,Vermont,N,67,80,-5.9,-13
2017,12,18,Coastal Carolina,Wake Forest,H,80,84,-5.9,1.9
2017,11,29,Coastal Carolina,Wofford,H,81,87,-5.9,-0.1
2017,11,22,Col. of Charleston,Cal Poly,N,68,73,2.7,-5
2018,1,2,Col. of Charleston,Delaware,H,93,78,2.7,12.3
2018,2,10,Col. of Charleston,Drexel,H,89,67,2.7,19.3
2018,3,4,Col. of Charleston,Drexel,N,66,59,2.7,7
2018,2,22,Col. of Charleston,Elon,H,79,58,2.7,18.3
2017,12,4,Col. of Charleston,High Point,H,70,58,2.7,9.3
2018,1,20,Col. of Charleston,Hofstra,H,76,70,2.7,3.3
2018,1,27,Col. of Charleston,James Madison,H,66,59,2.7,4.3
2018,1,11,Col. of Charleston,Northeastern,H,82,66,2.7,13.3
2018,3,6,Col. of Charleston,Northeastern,N,83,76,2.7,7
2017,11,23,Col. of Charleston,Sam Houston,N,59,49,2.7,10
2017,11,10,Col. of Charleston,Siena,H,68,60,2.7,5.3
2017,12,19,Col. of Charleston,South Carolina St.,H,80,64,2.7,13.3
2017,12,30,Col. of Charleston,Towson,H,73,62,2.7,8.3
2018,1,18,Col. of Charleston,UNCW,H,80,76,2.7,1.3
2017,11,30,Col. of Charleston,Western Caro.,H,69,60,2.7,6.3
2018,2,8,Col. of Charleston,William & Mary,H,82,77,2.7,2.3
2018,3,5,Col. of Charleston,William & Mary,N,83,73,2.7,10
2018,1,27,Colgate,American,H,83,69,-2.3,16.3
2018,2,21,Colgate,Army West Point,H,87,83,-2.3,6.3
2018,2,7,Colgate,Boston U.,H,74,60,-2.3,16.3
2018,1,15,Colgate,Bucknell,H,51,63,-2.3,-9.7
2017,11,25,Colgate,Columbia,H,77,71,-2.3,8.3
2017,11,16,Colgate,Cornell,H,72,61,-2.3,13.3
2018,3,4,Colgate,Holy Cross,H,62,55,-2.3,9.3
2018,2,24,Colgate,Holy Cross,H,59,53,-2.3,8.3
2018,3,1,Colgate,Lafayette,H,76,54,-2.3,24.3
2018,1,5,Colgate,Lafayette,H,68,71,-2.3,-0.7
2018,2,14,Colgate,Lehigh,H,78,88,-2.3,-7.7
2018,1,20,Colgate,Loyola Maryland,H,77,72,-2.3,7.3
2018,1,8,Colgate,Navy,H,70,62,-2.3,10.3
2017,12,12,Colgate,NJIT,H,87,76,-2.3,13.3
2017,11,19,Colgate,UMBC,H,93,88,-2.3,7.3
2017,11,26,Colorado,Air Force,H,81,69,4.5,7.5
2018,1,6,Colorado,Arizona,H,80,77,4.5,-1.5
2018,3,8,Colorado,Arizona,N,67,83,4.5,-16
2018,1,4,Colorado,Arizona St.,H,90,81,4.5,4.5
2018,3,7,Colorado,Arizona St.,N,97,85,4.5,12
2018,2,7,Colorado,California,H,68,64,4.5,-0.5
2017,11,14,Colorado,Denver,H,89,62,4.5,22.5
2017,11,18,Colorado,Drake,N,86,81,4.5,5
2017,12,22,Colorado,Iowa,N,73,80,4.5,-7
2017,11,19,Colorado,Mercer,N,79,70,4.5,9
2017,12,6,Colorado,New Mexico,H,75,57,4.5,13.5
2017,11,10,Colorado,Northern Colo.,H,66,51,4.5,10.5
2017,11,17,Colorado,Quinnipiac,N,70,69,4.5,1
