year,month,day,team,opponent,location,teamscore,oppscore
2019,1,12,Bucknell,American,H,55,54
2018,12,25,Bucknell,UNLV,N,97,72
2018,12,22,Bucknell,Rhode Island,N,84,82
2018,12,23,Bucknell,TCU,N,65,82
2019,2,19,Buffalo,Ohio,H,114,67
2018,11,21,Buffalo,Dartmouth,H,110,71
2019,1,8,Buffalo,Toledo,H,110,80
2019,2,9,Buffalo,Central Mich.,H,90,76
2019,1,12,Buffalo,Miami (OH),H,88,64
2019,3,8,Buffalo,Bowling Green,H,84,73
2019,1,29,Buffalo,Ball St.,H,83,59
2018,11,6,Buffalo,Saint Francis (PA),H,82,67
2019,2,22,Buffalo,Kent St.,H,80,57
2019,1,18,Buffalo,Eastern Mich.,H,77,65
2019,2,26,Buffalo,Akron,H,77,64
2018,11,24,Buffalo,Marist,H,76,49
2018,12,15,Buffalo,Southern Ill.,H,73,65
2018,11,30,Buffalo,Milwaukee,N,96,77
2019,3,22,Buffalo,Arizona St.,N,91,74
2019,3,16,Buffalo,Bowling Green,N,87,73
2018,12,1,Buffalo,San Francisco,N,85,81
2019,3,15,Buffalo,Central Mich.,N,85,81
2019,3,14,Buffalo,Akron,N,82,46
2019,3,24,Buffalo,Texas Tech,N,58,78
2018,12,8,Butler,Northern Ill.,H,95,68
2019,2,16,Butler,DePaul,H,91,78
2018,11,10,Butler,Miami (OH),H,90,68
2018,11,12,Butler,Detroit Mercy,H,84,63
2019,1,5,Butler,Creighton,H,84,69
2018,11,16,Butler,Ole Miss,H,83,76
2019,1,19,Butler,St. John's (NY),H,80,71
2018,12,18,Butler,Presbyterian,H,76,67
2019,1,2,Butler,Georgetown,H,76,84
2019,1,22,Butler,Villanova,H,72,80
2018,12,21,Butler,UC Irvine,H,71,54
2019,3,5,Butler,Xavier,H,71,66
2018,12,5,Butler,Brown,H,70,55
2019,2,2,Butler,Seton Hall,H,70,68
2019,2,26,Butler,Providence,H,67,73
2019,1,30,Butler,Marquette,H,58,76
2018,11,22,Butler,Middle Tenn.,N,84,53
2018,12,15,Butler,Indiana,N,68,71
2018,11,21,Butler,Dayton,N,64,69
2018,11,23,Butler,Florida,N,61,54
2019,3,13,Butler,Providence,N,57,80
2018,11,21,BYU,Rice,H,105,78
2018,12,5,BYU,Utah St.,H,95,80
2018,11,17,BYU,Alabama A&M,H,91,60
2019,3,2,BYU,San Diego,H,87,73
2018,11,15,BYU,Oral Roberts,H,85,65
2018,12,12,BYU,Portland St.,H,85,66
2018,11,13,BYU,Northwestern St.,H,82,57
2019,1,12,BYU,Santa Clara,H,80,74
2019,1,10,BYU,Portland,H,79,56
2018,11,9,BYU,Utah Valley,H,75,65
2019,1,24,BYU,Saint Mary's (CA),H,71,66
2019,2,21,BYU,San Francisco,H,71,77
2019,2,9,BYU,Pacific,H,69,59
2019,2,2,BYU,Loyola Marymount,H,67,49
2019,1,31,BYU,Gonzaga,H,63,93
2018,11,24,BYU,Houston,H,62,76
2018,12,15,BYU,UNLV,N,90,92
2018,12,8,BYU,Utah,N,74,59
2019,3,9,BYU,San Diego,N,57,80
2019,2,23,Cal Poly,Hawaii,H,88,80
2019,3,9,Cal Poly,UC Santa Barbara,H,82,92
2018,12,8,Cal Poly,Bethune-Cookman,H,80,78
2019,1,12,Cal Poly,CSUN,H,74,78
2019,3,7,Cal Poly,UC Irvine,H,72,110
2018,12,21,Cal Poly,UT Arlington,H,70,75
2019,2,9,Cal Poly,Long Beach St.,H,68,76
2019,1,26,Cal Poly,Cal St. Fullerton,H,63,80
2019,2,7,Cal Poly,UC Davis,H,53,63
2019,1,23,Cal Poly,UC Riverside,H,51,74
2018,11,24,Cal Poly,USC Upstate,N,75,74
2018,11,21,Cal Poly,Texas St.,N,42,54
2019,2,28,Cal St. Fullerton,Cal Poly,H,86,75
2019,2,13,Cal St. Fullerton,Long Beach St.,H,85,82
2019,1,24,Cal St. Fullerton,UC Santa Barbara,H,81,60
2018,12,29,Cal St. Fullerton,Portland,H,79,64
2019,1,30,Cal St. Fullerton,CSUN,H,78,71
2019,1,17,Cal St. Fullerton,UC Riverside,H,69,61
2019,2,21,Cal St. Fullerton,UC Davis,H,62,58
2019,3,9,Cal St. Fullerton,Hawaii,H,59,71
2019,3,21,Cal St. Fullerton,CSU Bakersfield,H,58,66
2018,12,5,Cal St. Fullerton,Loyola Marymount,H,49,59
2019,1,12,Cal St. Fullerton,UC Irvine,H,46,63
2018,11,18,Cal St. Fullerton,Monmouth,N,87,63
2019,3,14,Cal St. Fullerton,UC Davis,N,75,71
2019,3,15,Cal St. Fullerton,UC Santa Barbara,N,64,58
2019,3,16,Cal St. Fullerton,UC Irvine,N,64,92
2018,11,16,Cal St. Fullerton,Wake Forest,N,59,66
2018,11,15,Cal St. Fullerton,UCF,N,52,68
2018,12,8,California,San Diego St.,H,89,83
2018,12,21,California,San Jose St.,H,88,80
2019,2,3,California,Stanford,H,81,84
2018,11,13,California,Hampton,H,80,66
2018,11,26,California,Santa Clara,H,78,66
2019,2,28,California,Washington,H,76,73
2019,3,2,California,Washington St.,H,76,69
2018,12,29,California,Seattle U,H,73,82
2018,12,15,California,Cal Poly,H,67,66
2019,2,13,California,UCLA,H,67,75
2019,1,9,California,Arizona St.,H,66,80
2019,2,16,California,Southern California,H,66,89
2019,1,12,California,Arizona,H,65,87
2019,1,26,California,Utah,H,64,82
2018,12,5,California,San Francisco,H,60,79
2019,1,24,California,Colorado,H,59,68
2018,11,19,California,St. John's (NY),N,79,82
2018,11,9,California,Yale,N,59,76
2018,11,20,California,Temple,N,59,76
2019,3,13,California,Colorado,N,51,56
2018,12,1,California Baptist,Mississippi Val.,H,107,71
2019,2,7,California Baptist,Chicago St.,H,94,44
2018,11,9,California Baptist,San Diego,H,87,71
2019,1,24,California Baptist,CSU Bakersfield,H,84,88
2019,1,3,California Baptist,New Mexico St.,H,82,76
2019,1,5,California Baptist,UTRGV,H,74,81
2019,1,26,California Baptist,Grand Canyon,H,73,90
2019,2,9,California Baptist,UMKC,H,70,60
2018,12,5,California Baptist,UC Irvine,H,66,69
2019,2,28,California Baptist,Seattle U,H,65,67
2019,3,2,California Baptist,Utah Valley,H,63,64
2019,3,20,California Baptist,Loyola Marymount,H,55,56
2018,11,23,California Baptist,Ark.-Pine Bluff,N,107,115
2018,11,24,California Baptist,Howard,N,84,86
2018,12,13,Campbell,Penn,H,100,53
2018,11,6,Campbell,UNCW,H,97,93
2019,2,13,Campbell,Hampton,H,87,84
2019,1,10,Campbell,Winthrop,H,86,90
2019,3,7,Campbell,Hampton,H,86,77
2019,2,2,Campbell,Longwood,H,83,62
2019,2,9,Campbell,USC Upstate,H,82,66
2019,1,24,Campbell,Presbyterian,H,77,73
2018,12,18,Campbell,The Citadel,H,76,82
2018,11,9,Campbell,Coastal Caro.,H,75,85
2019,3,8,Campbell,Gardner-Webb,H,74,79
2019,1,5,Campbell,Gardner-Webb,H,72,61
2019,3,2,Campbell,Radford,H,64,62
2019,2,21,Campbell,High Point,H,61,48
2018,11,18,Campbell,Austin Peay,N,78,72
2018,12,21,Campbell,Austin Peay,N,75,88
2018,12,22,Campbell,Alabama St.,N,70,69
2018,11,16,Campbell,Florida A&M,N,66,59
2019,1,8,Canisius,Brown,H,90,97
2019,2,27,Canisius,Niagara,H,84,86
2019,1,24,Canisius,Monmouth,H,80,66
2019,2,1,Canisius,Quinnipiac,H,75,70
2019,1,11,Canisius,Rider,H,73,82
2018,12,29,Canisius,Buffalo,H,72,87
2019,2,15,Canisius,Fairfield,H,72,68
2019,2,4,Canisius,Marist,H,71,78
2019,1,13,Canisius,Iona,H,70,88
2018,12,5,Canisius,Robert Morris,H,68,62
2019,3,1,Canisius,Siena,H,68,62
2018,11,17,Canisius,Albany (NY),H,66,75
2019,2,17,Canisius,Manhattan,H,65,70
2019,3,8,Canisius,Manhattan,N,69,65
2018,11,23,Canisius,Memphis,N,63,71
2019,3,10,Canisius,Monmouth,N,59,73
2018,11,25,Canisius,UAB,N,58,68
2018,11,22,Canisius,Villanova,N,56,83
2019,2,27,Central Ark.,SFA,H,92,74
2018,11,28,Central Ark.,Little Rock,H,78,65
2019,1,23,Central Ark.,New Orleans,H,76,71
2019,1,12,Central Ark.,Lamar University,H,75,68
2019,2,2,Central Ark.,Northwestern St.,H,75,80
2019,1,19,Central Ark.,Nicholls St.,H,74,68
2019,2,13,Central Ark.,Houston Baptist,H,71,75
2019,1,9,Central Ark.,Sam Houston St.,H,69,78
2019,2,9,Central Ark.,Southeastern La.,H,67,75
2019,3,2,Central Ark.,Abilene Christian,H,55,67
2019,3,13,Central Ark.,A&M-Corpus Christi,N,73,53
2019,3,14,Central Ark.,Southeastern La.,N,65,79
2018,11,13,Central Conn. St.,UMass Lowell,H,86,74
2018,12,8,Central Conn. St.,Penn St.,H,79,58
2019,1,31,Central Conn. St.,St. Francis Brooklyn,H,78,72
2019,1,26,Central Conn. St.,LIU Brooklyn,H,71,84
2019,1,19,Central Conn. St.,Saint Francis (PA),H,69,80
2019,2,21,Central Conn. St.,Mount St. Mary's,H,66,79
2019,2,23,Central Conn. St.,Sacred Heart,H,66,80
2019,2,2,Central Conn. St.,Bryant,H,64,59
2019,1,21,Central Conn. St.,Robert Morris,H,59,70
2019,1,3,Central Conn. St.,Wagner,H,58,80
2019,3,2,Central Conn. St.,Fairleigh Dickinson,H,58,70
2018,11,18,Central Conn. St.,Florida A&M,N,89,75
2018,11,16,Central Conn. St.,Austin Peay,N,78,80
2018,11,25,Central Mich.,Siena,H,103,75
2018,11,9,Central Mich.,Chicago St.,H,101,60
2018,12,8,Central Mich.,Southern Utah,H,95,86
2019,1,8,Central Mich.,Akron,H,88,86
2019,1,12,Central Mich.,Bowling Green,H,87,97
2019,2,16,Central Mich.,Ohio,H,87,80
2019,1,29,Central Mich.,Eastern Mich.,H,86,82
2019,3,5,Central Mich.,Northern Ill.,H,86,89
2019,2,2,Central Mich.,Western Mich.,H,85,64
2019,2,19,Central Mich.,Kent St.,H,84,74
2018,12,19,Central Mich.,UMKC,H,81,72
2018,12,22,Central Mich.,Jackson St.,H,81,72
2019,3,11,Central Mich.,Western Mich.,H,81,67
2019,1,19,Central Mich.,Ball St.,H,72,83
2019,3,2,Central Mich.,Toledo,H,68,80
2019,3,14,Central Mich.,Kent St.,N,89,81
2019,3,15,Central Mich.,Buffalo,N,81,85
2018,11,16,Central Mich.,Weber St.,N,76,78
2018,11,18,Central Mich.,San Jose St.,N,76,74
2018,11,15,Central Mich.,CSU Bakersfield,N,67,55
2018,11,6,Charleston So.,Columbia,H,100,68
2019,2,21,Charleston So.,USC Upstate,H,92,60
2018,11,13,Charleston So.,South Carolina St.,H,89,72
2018,12,21,Charleston So.,Charlotte,H,86,61
2019,1,30,Charleston So.,Presbyterian,H,85,84
2019,2,27,Charleston So.,UNC Asheville,H,77,48
2019,1,26,Charleston So.,Gardner-Webb,H,74,60
2019,1,19,Charleston So.,Campbell,H,72,73
2019,2,7,Charleston So.,Winthrop,H,72,76
2019,3,5,Charleston So.,USC Upstate,H,71,52
2018,12,1,Charleston So.,North Florida,H,70,76
2019,3,21,Charleston So.,Fla. Atlantic,H,68,66
2019,2,16,Charleston So.,Radford,H,53,52
2019,1,5,Charleston So.,High Point,H,50,51
2018,11,23,Charleston So.,Coppin St.,N,93,67
2019,3,7,Charleston So.,Winthrop,N,77,63
2019,3,8,Charleston So.,Radford,N,54,63
2019,1,5,Charlotte,Marshall,H,84,85
2019,1,21,Charlotte,Old Dominion,H,70,76
2019,3,6,Charlotte,Rice,H,70,79
2018,11,6,Charlotte,Chattanooga,H,69,80
2019,3,3,Charlotte,UTEP,H,68,58
2018,11,10,Charlotte,Oklahoma St.,H,66,64
2019,2,2,Charlotte,North Texas,H,66,73
2019,1,31,Charlotte,Rice,H,61,65
2019,1,17,Charlotte,Southern Miss.,H,60,63
2018,11,16,Charlotte,James Madison,H,59,64
2018,12,18,Charlotte,East Carolina,H,55,49
2019,1,19,Charlotte,Louisiana Tech,H,55,40
2019,1,3,Charlotte,Western Ky.,H,50,68
2018,11,19,Charlotte,Longwood,H,42,39
2018,12,23,Charlotte,Rhode Island,N,61,75
2018,12,23,Charlotte,TCU,N,57,82
2018,12,25,Charlotte,Colorado,N,53,68
2019,1,31,Chattanooga,Western Caro.,H,96,105
2018,12,9,Chattanooga,VMI,H,83,65
2019,1,12,Chattanooga,Samford,H,80,75
2018,11,10,Chattanooga,Eastern Ky.,H,78,81
2019,1,17,Chattanooga,Mercer,H,73,70
2019,1,19,Chattanooga,The Citadel,H,73,71
2018,12,1,Chattanooga,Tennessee Tech,H,71,60
2019,2,2,Chattanooga,ETSU,H,64,77
2019,2,9,Chattanooga,UNC Greensboro,H,63,78
2019,2,28,Chattanooga,Wofford,H,54,80
2019,3,2,Chattanooga,Furman,H,50,71
2018,11,18,Chattanooga,Jacksonville,N,66,74
2019,3,9,Chattanooga,ETSU,N,64,68
2018,11,17,Chattanooga,Southeast Mo. St.,N,42,63
2018,12,1,Chicago St.,Eastern Ill.,H,80,72
2019,2,28,Chicago St.,UTRGV,H,77,82
2019,1,12,Chicago St.,California Baptist,H,75,77
2019,2,14,Chicago St.,CSU Bakersfield,H,62,75
2019,3,9,Chicago St.,UMKC,H,61,76
2019,1,26,Chicago St.,Utah Valley,H,60,74
2019,2,16,Chicago St.,Grand Canyon,H,59,90
2019,3,2,Chicago St.,New Mexico St.,H,58,92
2019,1,24,Chicago St.,Seattle U,H,47,75
2018,11,20,Chicago St.,Jackson St.,N,68,81
2019,3,14,Chicago St.,New Mexico St.,N,49,86
2018,11,27,Cincinnati,Ark.-Pine Bluff,H,105,49
2018,12,19,Cincinnati,UCLA,H,93,64
2019,1,2,Cincinnati,Tulane,H,93,61
2019,1,24,Cincinnati,Tulsa,H,88,64
2019,1,15,Cincinnati,South Fla.,H,82,74
2018,11,19,Cincinnati,Western Mich.,H,78,52
2018,12,4,Cincinnati,Northern Ky.,H,78,65
2018,12,22,Cincinnati,South Carolina St.,H,77,56
2018,11,16,Cincinnati,Milwaukee,H,74,63
2019,1,12,Cincinnati,UConn,H,74,72
2018,11,13,Cincinnati,N.C. Central,H,73,51
2019,2,2,Cincinnati,SMU,H,73,68
2019,2,17,Cincinnati,Wichita St.,H,72,62
2019,3,2,Cincinnati,Memphis,H,71,69
2019,3,10,Cincinnati,Houston,H,69,85
2018,12,8,Cincinnati,Xavier,H,62,47
2019,2,21,Cincinnati,UCF,H,60,55
2018,11,7,Cincinnati,Ohio St.,H,56,64
2019,3,15,Cincinnati,SMU,N,82,74
2019,3,22,Cincinnati,Iowa,N,72,79
2018,11,23,Cincinnati,George Mason,N,71,55
2018,11,24,Cincinnati,Ole Miss,N,71,57
2019,3,17,Cincinnati,Houston,N,69,57
2019,3,16,Cincinnati,Wichita St.,N,66,63
2018,11,6,Clemson,The Citadel,H,100,80
2018,12,30,Clemson,Lipscomb,H,84,67
2019,1,29,Clemson,Pittsburgh,H,82,69
2019,3,2,Clemson,North Carolina,H,79,81
2018,12,18,Clemson,Charleston So.,H,78,51
2019,2,23,Clemson,Boston College,H,76,66
2019,3,19,Clemson,Wright St.,H,75,69
2018,11,14,Clemson,Sam Houston St.,H,74,59
2018,12,15,Clemson,Radford,H,74,66
2019,1,16,Clemson,Georgia Tech,H,72,60
2018,11,9,Clemson,N.C. Central,H,71,51
2019,3,9,Clemson,Syracuse,H,67,55
2018,11,26,Clemson,Nebraska,H,66,68
2018,12,4,Clemson,Saint Peter's,H,65,60
2019,2,3,Clemson,Wake Forest,H,64,37
2019,2,19,Clemson,Florida St.,H,64,77
2019,2,9,Clemson,Virginia Tech,H,59,51
2019,3,24,Clemson,Wichita St.,H,55,63
2019,1,12,Clemson,Virginia,H,43,63
2018,11,21,Clemson,Creighton,N,82,87
2018,11,19,Clemson,Akron,N,72,69
2018,12,8,Clemson,Mississippi St.,N,71,82
2018,11,20,Clemson,Georgia,N,64,49
2019,3,13,Clemson,NC State,N,58,59
2019,2,16,Cleveland St.,IUPUI,H,89,86
2018,11,16,Cleveland St.,South Carolina St.,H,84,69
2018,12,5,Cleveland St.,Bowling Green,H,82,64
2018,12,19,Cleveland St.,Niagara,H,82,60
2018,11,10,Cleveland St.,Kent St.,H,79,83
2018,11,25,Cleveland St.,Purdue Fort Wayne,H,79,82
2019,2,9,Cleveland St.,Milwaukee,H,78,68
2018,12,9,Cleveland St.,Notre Dame,H,77,56
2018,12,28,Cleveland St.,Oakland,H,77,89
2019,2,14,Cleveland St.,UIC,H,77,81
2019,1,17,Cleveland St.,Northern Ky.,H,76,91
2019,1,26,Cleveland St.,Youngstown St.,H,72,62
2019,1,19,Cleveland St.,Wright St.,H,66,89
2019,2,7,Cleveland St.,Green Bay,H,65,82
2018,12,30,Cleveland St.,Detroit Mercy,H,61,73
2018,11,18,Cleveland St.,Samford,H,60,73
2019,2,2,Coastal Caro.,Louisiana,H,96,79
2019,2,23,Coastal Caro.,Georgia St.,H,95,82
2019,1,31,Coastal Caro.,La.-Monroe,H,92,81
2019,3,7,Coastal Caro.,South Alabama,H,92,70
2019,1,19,Coastal Caro.,Appalachian St.,H,89,72
2019,3,20,Coastal Caro.,Howard,H,81,72
2018,12,5,Coastal Caro.,Hampton,H,75,66
2019,2,21,Coastal Caro.,Ga. Southern,H,74,79
2018,12,16,Coastal Caro.,N.C. Central,H,69,65
2019,3,9,Coastal Caro.,Troy,H,67,74
2019,1,10,Coastal Caro.,Texas St.,H,61,65
2019,1,12,Coastal Caro.,UT Arlington,H,58,61
2018,11,17,Coastal Caro.,UNC Asheville,N,78,52
2018,11,16,Coastal Caro.,Manhattan,N,53,55
2019,3,14,Coastal Caro.,La.-Monroe,N,50,80
2019,2,14,Col. of Charleston,Hofstra,H,95,99
2019,2,16,Col. of Charleston,Northeastern,H,88,79
2018,12,9,Col. of Charleston,Georgia,H,87,69
2018,11,6,Col. of Charleston,Presbyterian,H,85,73
2018,11,28,Col. of Charleston,South Carolina St.,H,83,70
2019,1,10,Col. of Charleston,Drexel,H,78,79
2019,1,26,Col. of Charleston,William & Mary,H,74,59
2018,12,21,Col. of Charleston,Coastal Caro.,H,73,71
2018,12,1,Col. of Charleston,Charlotte,H,72,64
2019,1,24,Col. of Charleston,Elon,H,72,53
2019,1,12,Col. of Charleston,Delaware,H,71,58
2019,1,31,Col. of Charleston,James Madison,H,70,53
2019,3,2,Col. of Charleston,UNCW,H,70,61
2018,11,13,Col. of Charleston,Rhode Island,H,66,55
2019,2,2,Col. of Charleston,Towson,H,54,53
2018,11,25,Col. of Charleston,Memphis,N,78,75
2018,11,23,Col. of Charleston,UAB,N,74,51
2019,3,10,Col. of Charleston,Drexel,N,73,61
2019,3,11,Col. of Charleston,Northeastern,N,67,70
2018,11,22,Col. of Charleston,LSU,N,55,67
2019,3,13,Colgate,Bucknell,H,94,80
2019,2,23,Colgate,Navy,H,93,71
2019,1,12,Colgate,Lehigh,H,91,78
2018,11,9,Colgate,Monmouth,H,87,74
2018,12,15,Colgate,Marist,H,82,66
2019,3,7,Colgate,Boston U.,H,81,69
2019,3,10,Colgate,Navy,H,80,70
2019,2,27,Colgate,Holy Cross,H,79,59
2018,11,19,Colgate,Binghamton,H,76,68
2019,1,30,Colgate,Army West Point,H,76,56
2019,2,9,Colgate,Loyola Maryland,H,75,72
2019,2,19,Colgate,Bucknell,H,75,64
2019,1,6,Colgate,American,H,73,69
2019,2,2,Colgate,Boston U.,H,68,76
2019,1,23,Colgate,Lafayette,H,57,47
2019,3,22,Colgate,Tennessee,N,70,77
2018,11,13,Colorado,Drake,H,100,71
2018,11,28,Colorado,Portland,H,93,69
2019,3,7,Colorado,UCLA,H,93,68
2019,1,10,Colorado,Washington St.,H,92,60
2018,12,1,Colorado,Colorado St.,H,86,80
2018,12,8,Colorado,UIC,H,84,72
2018,12,4,Colorado,South Dakota,H,82,58
2018,11,16,Colorado,Omaha,H,79,75
2019,3,9,Colorado,Southern California,H,78,67
2019,3,19,Colorado,Dayton,H,78,73
2019,2,13,Colorado,Arizona St.,H,77,73
2019,3,25,Colorado,Norfolk St.,H,76,60
2019,1,31,Colorado,Oregon St.,H,74,76
2019,2,2,Colorado,Oregon,H,73,51
2019,3,2,Colorado,Utah,H,71,63
2019,1,12,Colorado,Washington,H,70,77
2019,2,17,Colorado,Arizona,H,67,60
2019,3,14,Colorado,Oregon St.,N,73,58
2018,12,25,Colorado,Charlotte,N,68,53
2018,12,22,Colorado,Indiana St.,N,67,72
2019,3,15,Colorado,Washington,N,61,66
2019,3,13,Colorado,California,N,56,51
2019,3,5,Colorado St.,Utah St.,H,96,100
2018,11,10,Colorado St.,Ark.-Pine Bluff,H,92,67
2019,1,12,Colorado St.,New Mexico,H,91,76
2019,1,8,Colorado St.,Air Force,H,87,64
2019,2,23,Colorado St.,Wyoming,H,83,48
2019,2,6,Colorado St.,Nevada,H,82,98
2018,11,14,Colorado St.,Montana St.,H,81,77
2018,12,5,Colorado St.,Arkansas,H,74,98
2019,1,26,Colorado St.,Fresno St.,H,74,65
2018,12,8,Colorado St.,Sam Houston St.,H,71,65
2018,12,30,Colorado St.,New Mexico St.,H,68,88
2019,1,29,Colorado St.,Boise St.,H,68,70
2018,11,27,Colorado St.,Southern Ill.,H,67,82
2018,12,16,Colorado St.,South Dakota,H,63,68
2019,2,12,Colorado St.,San Diego St.,H,60,71
2019,3,9,Colorado St.,UNLV,H,60,65
2018,11,20,Colorado St.,FGCU,N,82,74
2018,11,19,Colorado St.,Louisiana,N,73,91
2018,11,21,Colorado St.,South Dakota St.,N,65,78
2019,3,13,Colorado St.,Boise St.,N,57,66
2018,12,7,Columbia,Bryant,H,90,68
2018,12,2,Columbia,Delaware,H,86,87
2019,3,9,Columbia,Harvard,H,81,83
2019,1,26,Columbia,Cornell,H,73,70
2019,2,2,Columbia,Penn,H,70,72
2019,3,8,Columbia,Dartmouth,H,70,66
2019,2,15,Columbia,Yale,H,64,70
2019,2,16,Columbia,Brown,H,63,65
2018,12,5,Columbia,Colgate,H,62,64
2019,2,1,Columbia,Princeton,H,43,55
2018,11,17,Columbia,FIU,N,87,98
2018,11,16,Columbia,Youngstown St.,N,83,94
2018,12,9,Columbia,Iona,N,74,71
2019,1,28,Coppin St.,Bethune-Cookman,H,95,91
2019,1,5,Coppin St.,Savannah St.,H,73,67
2019,2,2,Coppin St.,Morgan St.,H,73,71
2019,2,23,Coppin St.,Howard,H,73,74
2019,1,26,Coppin St.,Florida A&M,H,70,72
2019,1,14,Coppin St.,South Carolina St.,H,68,70
2019,1,12,Coppin St.,Norfolk St.,H,66,80
2018,12,3,Coppin St.,UMBC,H,60,71
2019,2,25,Coppin St.,Delaware St.,H,60,70
2018,12,9,Coppin St.,Tennessee St.,H,55,64
2019,3,12,Coppin St.,Morgan St.,N,81,71
2019,3,13,Coppin St.,N.C. A&T,N,79,82
2018,11,23,Coppin St.,Charleston So.,N,67,93
2019,2,16,Cornell,Yale,H,92,98
2019,2,1,Cornell,Penn,H,80,71
2019,1,4,Cornell,Providence,H,76,61
2019,3,8,Cornell,Harvard,H,72,59
2018,12,17,Cornell,Longwood,H,70,64
2019,2,15,Cornell,Brown,H,70,66
2019,3,9,Cornell,Dartmouth,H,66,51
2018,12,30,Cornell,Navy,H,61,50
2019,2,2,Cornell,Princeton,H,61,70
2019,1,19,Cornell,Columbia,H,60,59
2018,11,11,Cornell,Colgate,H,57,73
2018,11,15,Cornell,Delaware,H,56,73
2019,1,9,Creighton,Marquette,H,104,106
2018,11,28,Creighton,Montana,H,98,72
2018,12,1,Creighton,Gonzaga,H,92,103
2019,3,9,Creighton,DePaul,H,91,78
2018,12,27,Creighton,UMKC,H,89,53
2018,12,14,Creighton,Green Bay,H,86,65
2019,2,23,Creighton,Georgetown,H,82,69
2019,3,22,Creighton,Memphis,H,79,67
2018,11,6,Creighton,Western Ill.,H,78,67
2019,1,13,Creighton,Villanova,H,78,90
2019,2,3,Creighton,Xavier,H,76,54
2019,3,6,Creighton,Providence,H,76,70
2018,11,11,Creighton,ETSU,H,75,69
2019,1,25,Creighton,Butler,H,75,61
2019,2,17,Creighton,Seton Hall,H,75,81
2019,3,19,Creighton,Loyola Chicago,H,70,61
2019,1,30,Creighton,St. John's (NY),H,67,83
2018,11,15,Creighton,Ohio St.,H,60,69
2018,11,19,Creighton,Boise St.,N,94,82
2018,11,20,Creighton,Georgia St.,N,93,68
2018,11,21,Creighton,Clemson,N,87,82
2019,3,14,Creighton,Xavier,N,61,63
2018,12,13,CSU Bakersfield,Lamar University,H,86,65
2019,1,19,CSU Bakersfield,Chicago St.,H,86,73
2019,1,3,CSU Bakersfield,Seattle U,H,83,71
2018,12,18,CSU Bakersfield,Cal Poly,H,74,61
2019,1,17,CSU Bakersfield,UMKC,H,74,73
2019,2,9,CSU Bakersfield,UTRGV,H,74,79
2019,1,5,CSU Bakersfield,Utah Valley,H,73,71
2019,2,7,CSU Bakersfield,New Mexico St.,H,70,71
2019,2,2,CSU Bakersfield,Grand Canyon,H,59,72
2019,2,23,CSU Bakersfield,California Baptist,H,58,72
2018,11,17,CSU Bakersfield,San Jose St.,N,73,72
2019,3,14,CSU Bakersfield,UTRGV,N,70,85
2018,11,18,CSU Bakersfield,Weber St.,N,68,67
2018,11,15,CSU Bakersfield,Central Mich.,N,55,67
2018,12,29,CSUN,Morgan St.,H,94,86
2019,1,5,CSUN,Yale,H,90,94
2019,1,23,CSUN,Long Beach St.,H,86,71
2018,11,6,CSUN,New Mexico,H,84,87
2019,2,2,CSUN,Cal Poly,H,83,65
2019,2,23,CSUN,UC Davis,H,81,76
2018,11,20,CSUN,Tennessee St.,H,80,77
2019,1,17,CSUN,Hawaii,H,79,84
2018,11,17,CSUN,Portland,H,77,80
2018,12,16,CSUN,Pacific,H,77,79
2019,3,7,CSUN,UC Santa Barbara,H,74,76
2019,2,16,CSUN,Cal St. Fullerton,H,71,78
2019,2,27,CSUN,UC Riverside,H,70,68
2018,12,1,CSUN,Sacramento St.,H,68,88
2019,1,19,CSUN,UC Irvine,H,68,74
2018,12,22,CSUN,SIUE,N,85,79
2018,12,23,CSUN,Rider,N,81,80
2019,3,14,CSUN,UC Santa Barbara,N,68,71
2018,12,10,Dartmouth,Sacred Heart,H,82,73
2019,2,9,Dartmouth,Columbia,H,82,66
2019,1,12,Dartmouth,Harvard,H,81,63
2019,2,8,Dartmouth,Cornell,H,80,83
2018,12,8,Dartmouth,Maine,H,78,52
2018,12,13,Dartmouth,Boston U.,H,78,68
2018,12,30,Dartmouth,New Hampshire,H,76,68
2019,3,1,Dartmouth,Princeton,H,76,77
2019,2,2,Dartmouth,Yale,H,68,89
2018,12,5,Dartmouth,Quinnipiac,H,59,64
2019,2,1,Dartmouth,Brown,H,58,60
2019,3,2,Dartmouth,Penn,H,51,65
2018,11,30,Dartmouth,Albany (NY),N,91,77
2018,11,29,Dartmouth,Marist,N,58,76
2018,12,4,Davidson,Winthrop,H,99,81
2018,12,22,Davidson,Penn,H,88,54
2018,11,6,Davidson,Cleveland St.,H,83,63
2019,3,19,Davidson,Lipscomb,H,81,89
2019,2,15,Davidson,Saint Joseph's,H,80,72
2018,11,9,Davidson,Dartmouth,H,79,76
2018,11,24,Davidson,Northeastern,H,78,69
2019,3,2,Davidson,Fordham,H,77,52
2018,11,27,Davidson,Charlotte,H,76,56
2019,1,19,Davidson,Richmond,H,75,62
2019,1,23,Davidson,George Washington,H,73,62
2019,2,19,Davidson,Dayton,H,73,74
2019,2,6,Davidson,Rhode Island,H,68,53
2019,1,5,Davidson,Duquesne,H,65,61
2019,1,12,Davidson,VCU,H,64,57
2019,3,6,Davidson,St. Bonaventure,H,64,46
2018,12,15,Davidson,Temple,N,75,77
