year,month,day,team,opponent,location,teamscore,oppscore
2021,12,23,BYU,Vanderbilt,N,67,69
2022,3,5,BYU,San Francisco,N,63,75
2021,12,22,BYU,South Fla.,N,54,39
2022,1,15,Cal Poly,UC Davis,H,82,74
2022,3,5,Cal Poly,UC San Diego,H,80,76
2022,2,10,Cal Poly,CSUN,H,78,83
2022,3,3,Cal Poly,UC Irvine,H,65,54
2022,2,12,Cal Poly,UC Santa Barbara,H,64,69
2022,2,22,Cal Poly,CSU Bakersfield,H,60,61
2021,11,12,Cal Poly,North Dakota St.,H,57,60
2021,11,15,Cal Poly,Sacramento St.,H,57,58
2022,1,22,Cal Poly,Hawaii,H,56,69
2022,1,13,Cal Poly,UC Riverside,H,46,57
2021,11,22,Cal Poly,Nicholls St.,N,72,75
2021,11,24,Cal Poly,Idaho,N,67,63
2022,3,8,Cal Poly,UC Davis,N,53,63
2022,1,22,Cal St. Fullerton,UC San Diego,H,83,80
2022,1,13,Cal St. Fullerton,CSUN,H,79,64
2022,1,15,Cal St. Fullerton,UC Santa Barbara,H,79,73
2022,2,5,Cal St. Fullerton,CSU Bakersfield,H,75,61
2021,11,16,Cal St. Fullerton,George Washington,H,74,59
2022,3,3,Cal St. Fullerton,UC Riverside,H,72,75
2021,11,29,Cal St. Fullerton,Wyoming,H,66,79
2021,12,4,Cal St. Fullerton,Pacific,H,66,57
2022,2,24,Cal St. Fullerton,UC Irvine,H,66,64
2022,3,5,Cal St. Fullerton,UC Davis,H,62,59
2022,2,3,Cal St. Fullerton,Cal Poly,H,61,50
2021,11,23,Cal St. Fullerton,UTRGV,N,67,72
2021,11,15,California,San Diego,H,75,70
2021,11,18,California,Southern Utah,H,75,68
2022,1,2,California,Arizona St.,H,74,50
2021,12,2,California,Oregon St.,H,73,61
2021,12,22,California,Pacific,H,73,53
2021,12,8,California,Idaho St.,H,72,46
2021,12,11,California,Santa Clara,H,72,60
2022,1,23,California,Arizona,H,71,96
2021,11,9,California,UC San Diego,H,67,80
2021,11,28,California,Fresno St.,H,65,57
2022,2,5,California,Washington St.,H,64,68
2022,1,6,California,Southern California,H,63,77
2022,2,3,California,Washington,H,63,84
2022,2,17,California,Colorado,H,62,70
2021,12,19,California,Dartmouth,H,61,55
2022,2,19,California,Utah,H,58,60
2022,2,26,California,Stanford,H,53,39
2022,1,8,California,UCLA,H,52,60
2021,11,22,California,Florida,N,60,80
2021,11,24,California,Seton Hall,N,59,62
2021,11,13,California Baptist,Mississippi Val.,H,95,66
2021,12,7,California Baptist,North Dakota,H,89,71
2022,1,17,California Baptist,Seattle U,H,85,92
2021,12,21,California Baptist,Southeast Mo. St.,H,84,68
2022,2,10,California Baptist,Lamar University,H,83,61
2022,2,12,California Baptist,UTRGV,H,80,72
2021,11,16,California Baptist,Jackson St.,H,77,64
2022,1,29,California Baptist,SFA,H,77,81
2022,1,12,California Baptist,Dixie St.,H,76,79
2022,1,15,California Baptist,Utah Valley,H,75,73
2021,11,21,California Baptist,Northern Colo.,H,74,70
2022,1,26,California Baptist,Sam Houston St.,H,68,73
2021,11,18,California Baptist,San Jose St.,H,67,66
2021,12,2,California Baptist,Cal Poly,H,64,55
2022,3,2,California Baptist,Chicago St.,H,62,53
2022,2,16,California Baptist,Grand Canyon,H,60,65
2022,3,8,California Baptist,UTRGV,N,81,80
2022,1,29,Campbell,High Point,H,77,72
2022,1,26,Campbell,Hampton,H,75,60
2022,1,15,Campbell,Radford,H,70,58
2022,1,12,Campbell,Charleston So.,H,67,52
2021,11,24,Campbell,UMES,H,66,55
2021,12,15,Campbell,Ga. Southern,H,66,69
2022,2,19,Campbell,N.C. A&T,H,64,63
2022,2,26,Campbell,Longwood,H,55,60
2022,1,5,Campbell,UNC Asheville,H,54,60
2022,2,9,Campbell,Gardner-Webb,H,45,57
2022,3,2,Campbell,Presbyterian,N,75,72
2021,11,12,Campbell,Hartford,N,68,67
2022,3,4,Campbell,Gardner-Webb,N,53,54
2021,12,22,Canisius,FGCU,H,97,90
2022,1,11,Canisius,Quinnipiac,H,79,67
2022,3,3,Canisius,Marist,H,78,67
2022,2,6,Canisius,Manhattan,H,77,70
2021,11,24,Canisius,Coppin St.,H,76,75
2021,11,29,Canisius,Cornell,H,75,89
2022,1,21,Canisius,Rider,H,70,69
2021,12,3,Canisius,Fairfield,H,68,74
2022,3,5,Canisius,Siena,H,67,64
2021,12,5,Canisius,Monmouth,H,65,79
2021,12,18,Canisius,Buffalo,H,65,64
2022,1,23,Canisius,Saint Peter's,H,63,60
2022,2,4,Canisius,Iona,H,62,70
2022,2,19,Canisius,Niagara,H,54,65
2022,3,8,Canisius,Fairfield,N,50,72
2022,1,9,Central Ark.,Lipscomb,H,93,88
2022,2,3,Central Ark.,FGCU,H,93,95
2022,1,15,Central Ark.,North Ala.,H,89,88
2022,2,19,Central Ark.,Eastern Ky.,H,83,76
2022,1,18,Central Ark.,Jacksonville St.,H,81,86
2022,2,5,Central Ark.,Stetson,H,79,75
2022,3,1,Central Ark.,Stetson,H,74,73
2021,11,20,Central Ark.,Oral Roberts,H,70,67
2022,2,16,Central Ark.,Bellarmine,H,69,79
2022,2,21,Central Ark.,Liberty,H,66,85
2021,11,25,Central Ark.,VMI,N,67,73
2021,11,26,Central Ark.,Presbyterian,N,66,75
2022,2,5,Central Conn. St.,Fairleigh Dickinson,H,91,82
2021,11,28,Central Conn. St.,Fordham,H,83,89
2021,12,29,Central Conn. St.,Bryant,H,76,80
2021,12,18,Central Conn. St.,Hartford,H,75,65
2021,12,1,Central Conn. St.,Holy Cross,H,73,67
2022,1,27,Central Conn. St.,LIU,H,65,62
2022,2,24,Central Conn. St.,Saint Francis (PA),H,63,79
2022,1,8,Central Conn. St.,Merrimack,H,57,66
2022,2,3,Central Conn. St.,Wagner,H,52,54
2022,2,12,Central Conn. St.,St. Francis Brooklyn,H,50,67
2022,2,26,Central Conn. St.,Mount St. Mary's,H,46,65
2021,11,16,Central Conn. St.,NC State,N,65,79
2021,11,17,Central Conn. St.,UMass Lowell,N,53,77
2022,2,1,Central Mich.,Bowling Green,H,78,74
2022,2,10,Central Mich.,Ohio,H,72,81
2022,2,26,Central Mich.,Kent St.,H,71,73
2021,12,5,Central Mich.,Western Ill.,H,70,97
2022,2,15,Central Mich.,Eastern Mich.,H,70,75
2021,12,11,Central Mich.,UIC,H,67,71
2022,2,3,Central Mich.,Western Mich.,H,65,55
2022,3,1,Central Mich.,Miami (OH),H,61,75
2022,1,25,Central Mich.,Akron,H,56,60
2022,1,4,Central Mich.,Toledo,H,54,82
2022,2,5,Central Mich.,Buffalo,H,54,74
2021,11,23,Central Mich.,Bellarmine,N,69,76
2021,11,22,Central Mich.,Gonzaga,N,54,107
2021,12,16,Charleston So.,Tennessee St.,H,75,78
2022,1,29,Charleston So.,Hampton,H,74,78
2022,2,19,Charleston So.,USC Upstate,H,73,78
2022,1,19,Charleston So.,High Point,H,70,66
2022,2,5,Charleston So.,Longwood,H,67,69
2022,2,16,Charleston So.,UNC Asheville,H,66,85
2022,1,15,Charleston So.,Winthrop,H,65,70
2022,1,5,Charleston So.,Gardner-Webb,H,63,88
2022,1,26,Charleston So.,Presbyterian,H,61,62
2021,12,2,Charleston So.,Jacksonville,H,56,67
2022,3,2,Charleston So.,UNC Asheville,N,79,78
2021,12,20,Charleston So.,Manhattan,N,75,99
2021,12,21,Charleston So.,South Carolina St.,N,65,75
2022,3,4,Charleston So.,USC Upstate,N,62,72
2021,12,22,Charlotte,Western Caro.,H,98,82
2022,2,5,Charlotte,Marshall,H,88,64
2021,12,4,Charlotte,George Washington,H,86,79
2022,2,10,Charlotte,Louisiana Tech,H,77,82
2021,11,12,Charlotte,USC Upstate,H,76,64
2022,1,26,Charlotte,Old Dominion,H,71,67
2021,12,20,Charlotte,UMES,H,70,54
2022,2,26,Charlotte,Fla. Atlantic,H,69,74
2021,11,9,Charlotte,Monmouth,H,68,66
2022,1,13,Charlotte,UTEP,H,66,53
2022,2,24,Charlotte,FIU,H,64,55
2022,1,15,Charlotte,UTSA,H,62,53
2022,3,2,Charlotte,Middle Tenn.,H,60,56
2022,2,3,Charlotte,Western Ky.,H,59,78
2021,11,30,Charlotte,Davidson,H,58,75
2021,11,22,Charlotte,Toledo,N,86,98
2021,12,17,Charlotte,Wake Forest,N,79,82
2021,11,23,Charlotte,Drexel,N,55,67
2022,1,8,Chattanooga,The Citadel,H,85,67
2021,12,30,Chattanooga,ETSU,H,82,52
2021,12,22,Chattanooga,Middle Tenn.,H,77,65
2022,2,5,Chattanooga,Mercer,H,77,68
2021,11,14,Chattanooga,UNC Asheville,H,75,45
2022,2,19,Chattanooga,VMI,H,75,80
2022,1,15,Chattanooga,Furman,H,71,69
2022,1,26,Chattanooga,Wofford,H,71,60
2022,2,17,Chattanooga,UNC Greensboro,H,70,73
2022,2,26,Chattanooga,Samford,H,70,57
2021,11,16,Chattanooga,Tennessee Tech,H,69,62
2021,11,27,Chattanooga,Col. of Charleston,H,66,68
2022,2,9,Chattanooga,Western Caro.,H,65,47
2022,3,6,Chattanooga,Wofford,N,79,56
2022,3,5,Chattanooga,The Citadel,N,71,66
2022,3,7,Chattanooga,Furman,N,64,63
2022,1,27,Chicago St.,Utah Valley,H,87,101
2021,11,9,Chicago St.,St. Thomas (MN),H,77,72
2022,1,6,Chicago St.,Seattle U,H,77,93
2021,12,11,Chicago St.,Illinois St.,H,71,81
2021,11,12,Chicago St.,SIUE,H,67,56
2022,1,29,Chicago St.,Dixie St.,H,65,79
2022,2,23,Chicago St.,Grand Canyon,H,64,85
2022,2,10,Chicago St.,SFA,H,61,81
2022,2,26,Chicago St.,New Mexico St.,H,61,59
2022,2,19,Chicago St.,Tarleton St.,H,60,79
2021,12,4,Chicago St.,Tennessee St.,H,59,49
2021,12,13,Chicago St.,Northern Ill.,H,59,70
2022,2,12,Chicago St.,Sam Houston St.,H,59,72
2022,1,8,Chicago St.,California Baptist,H,58,56
2022,3,8,Chicago St.,Utah Valley,N,47,69
2022,1,20,Cincinnati,Tulsa,H,90,69
2021,11,16,Cincinnati,Alabama A&M,H,89,66
2022,2,17,Cincinnati,Wichita St.,H,85,76
2021,11,18,Cincinnati,Presbyterian,H,79,45
2022,1,12,Cincinnati,East Carolina,H,79,71
2021,12,14,Cincinnati,Florida A&M,H,77,50
2022,1,6,Cincinnati,SMU,H,77,60
2021,12,21,Cincinnati,Tennessee Tech,H,76,67
2022,2,15,Cincinnati,Memphis,H,74,81
2021,11,13,Cincinnati,Georgia,H,73,68
2021,12,5,Cincinnati,Bryant,H,73,58
2022,2,20,Cincinnati,Temple,H,71,75
2021,11,9,Cincinnati,Evansville,H,65,43
2022,1,1,Cincinnati,Tulane,H,60,68
2021,11,27,Cincinnati,Monmouth,H,59,61
2022,2,6,Cincinnati,Houston,H,58,80
2022,2,26,Cincinnati,South Fla.,H,54,56
2021,11,22,Cincinnati,Illinois,N,71,51
2021,11,23,Cincinnati,Arkansas,N,67,73
2021,11,15,Clemson,Bryant,H,93,70
2021,11,26,Clemson,Charleston So.,H,91,59
2021,12,14,Clemson,Miami (OH),H,89,76
2022,2,23,Clemson,Wake Forest,H,80,69
2022,2,8,Clemson,North Carolina,H,77,79
2021,11,12,Clemson,Wofford,H,76,68
2022,1,22,Clemson,Pittsburgh,H,75,48
2022,2,2,Clemson,Florida St.,H,75,69
2021,12,18,Clemson,South Carolina,H,70,56
2022,1,15,Clemson,Boston College,H,68,70
2022,3,2,Clemson,Georgia Tech,H,68,65
2022,1,4,Clemson,Virginia,H,65,75
2021,11,9,Clemson,Presbyterian,H,64,53
2022,2,10,Clemson,Duke,H,64,82
2022,3,5,Clemson,Virginia Tech,H,63,59
2022,2,12,Clemson,Notre Dame,H,61,76
2021,12,11,Clemson,Drake,N,90,80
2021,11,18,Clemson,Temple,N,75,48
2022,3,8,Clemson,NC State,N,70,64
2021,11,19,Clemson,St. Bonaventure,N,65,68
2021,11,21,Clemson,West Virginia,N,59,66
2021,12,30,Cleveland St.,Purdue Fort Wayne,H,90,81
2021,12,4,Cleveland St.,Wright St.,H,85,75
2022,2,4,Cleveland St.,Green Bay,H,85,69
2022,2,6,Cleveland St.,Milwaukee,H,84,71
2022,2,12,Cleveland St.,IUPUI,H,83,45
2022,3,3,Cleveland St.,Robert Morris,H,83,67
2021,11,20,Cleveland St.,Canisius,H,80,70
2022,1,23,Cleveland St.,Robert Morris,H,75,68
2022,2,10,Cleveland St.,UIC,H,75,76
2021,12,2,Cleveland St.,Northern Ky.,H,72,58
2022,1,15,Cleveland St.,Detroit Mercy,H,72,70
2021,11,22,Cleveland St.,Coppin St.,H,65,62
2022,1,5,Cleveland St.,Purdue Fort Wayne,H,65,58
2022,1,13,Cleveland St.,Oakland,H,65,70
2022,1,21,Cleveland St.,Youngstown St.,H,64,61
2021,11,13,Cleveland St.,Ohio,H,56,67
2022,3,7,Cleveland St.,Wright St.,N,67,82
2021,12,30,Coastal Carolina,ULM,H,94,64
2021,12,1,Coastal Carolina,South Carolina,H,80,56
2022,2,12,Coastal Carolina,Ga. Southern,H,79,58
2022,1,15,Coastal Carolina,Appalachian St.,H,76,84
2021,12,4,Coastal Carolina,Winthrop,H,74,64
2022,2,19,Coastal Carolina,Troy,H,73,63
2021,12,6,Coastal Carolina,Mercer,H,69,74
2022,2,17,Coastal Carolina,South Alabama,H,68,71
2022,1,29,Coastal Carolina,Arkansas St.,H,66,73
2022,1,27,Coastal Carolina,Little Rock,H,65,49
2022,1,1,Coastal Carolina,Louisiana,H,64,65
2021,12,12,Coastal Carolina,Wofford,H,60,59
2022,2,10,Coastal Carolina,Georgia St.,H,50,61
2021,11,24,Coastal Carolina,Toledo,N,70,79
2021,11,23,Coastal Carolina,Valparaiso,N,64,61
2022,3,3,Coastal Carolina,Ga. Southern,N,64,70
2021,11,11,Col. of Charleston,South Carolina St.,H,106,74
2021,11,12,Col. of Charleston,Lipscomb,H,86,77
2021,11,16,Col. of Charleston,North Carolina,H,83,94
2021,11,30,Col. of Charleston,Tulane,H,81,77
2022,1,29,Col. of Charleston,Northeastern,H,81,63
2021,11,13,Col. of Charleston,Loyola Maryland,H,79,72
2022,2,14,Col. of Charleston,Drexel,H,79,75
2021,12,12,Col. of Charleston,Presbyterian,H,78,76
2022,1,17,Col. of Charleston,UNCW,H,78,86
2022,2,19,Col. of Charleston,Towson,H,77,80
2022,1,25,Col. of Charleston,William & Mary,H,74,73
2022,1,27,Col. of Charleston,Hofstra,H,73,76
2021,12,31,Col. of Charleston,Delaware,H,66,67
2022,1,9,Col. of Charleston,Elon,H,65,61
2022,2,17,Col. of Charleston,James Madison,H,63,71
2022,3,6,Col. of Charleston,Hofstra,N,92,76
2022,3,7,Col. of Charleston,UNCW,N,57,60
2022,3,3,Colgate,Bucknell,H,96,68
2021,12,6,Colgate,Columbia,H,89,61
2022,2,7,Colgate,Holy Cross,H,87,60
2022,2,2,Colgate,Bucknell,H,83,69
2022,3,6,Colgate,Lehigh,H,81,61
2022,2,9,Colgate,Lehigh,H,78,62
2022,1,10,Colgate,Army West Point,H,76,57
2022,2,26,Colgate,Navy,H,74,69
2022,2,19,Colgate,Boston U.,H,72,53
2022,2,14,Colgate,Lafayette,H,69,61
2021,11,9,Colgate,Northeastern,H,65,58
2022,1,24,Colgate,Loyola Maryland,H,65,52
2022,2,21,Colgate,American,H,63,49
2021,11,29,Colgate,Niagara,H,59,70
2021,11,9,Colorado,Montana St.,H,94,90
2021,11,15,Colorado,Maine,H,90,46
2021,11,13,Colorado,New Mexico,H,87,76
2022,2,5,Colorado,Oregon St.,H,86,63
2022,1,6,Colorado,Washington St.,H,83,78
2022,2,12,Colorado,Utah,H,81,76
2021,11,28,Colorado,Stanford,H,80,76
2022,2,26,Colorado,Arizona,H,79,63
2022,1,9,Colorado,Washington,H,78,64
2021,12,10,Colorado,Milwaukee,H,65,54
2022,1,22,Colorado,UCLA,H,65,71
2022,2,24,Colorado,Arizona St.,H,65,82
2021,12,8,Colorado,Eastern Wash.,H,60,57
2021,12,18,Colorado,CSU Bakersfield,H,60,46
2022,1,20,Colorado,Southern California,H,58,61
2021,12,4,Colorado,Tennessee,H,54,69
2022,2,3,Colorado,Oregon,H,51,66
2021,11,20,Colorado,Duquesne,N,84,76
2021,11,19,Colorado,Southern Ill.,N,63,67
2021,11,22,Colorado,Brown,N,54,52
2021,11,9,Colorado St.,Oral Roberts,H,109,80
2021,11,12,Colorado St.,Ark.-Pine Bluff,H,91,71
2021,11,27,Colorado St.,Northern Colo.,H,88,79
2021,12,1,Colorado St.,Little Rock,H,86,55
2022,1,19,Colorado St.,New Mexico,H,80,74
2022,1,12,Colorado St.,Utah St.,H,77,72
2022,1,25,Colorado St.,Nevada,H,77,66
2021,12,4,Colorado St.,Saint Mary's (CA),H,74,58
2022,1,28,Colorado St.,UNLV,H,74,88
2022,3,5,Colorado St.,Boise St.,H,71,68
2022,1,4,Colorado St.,Air Force,H,67,59
2022,2,11,Colorado St.,Fresno St.,H,65,50
2022,2,23,Colorado St.,Wyoming,H,61,55
2022,2,4,Colorado St.,San Diego St.,H,58,57
2021,11,21,Colorado St.,Creighton,N,95,81
2021,11,22,Colorado St.,Northeastern,N,71,61
2021,11,19,Colorado St.,Bradley,N,66,60
2021,12,11,Colorado St.,Mississippi St.,N,66,63
2021,11,17,Columbia,Binghamton,H,85,77
2022,1,15,Columbia,Harvard,H,82,91
2021,12,4,Columbia,Maine,H,77,66
2022,1,22,Columbia,Brown,H,74,93
2021,12,13,Columbia,Sacred Heart,H,69,79
2021,11,12,Columbia,Marist,H,67,82
2022,2,4,Columbia,Penn,H,66,81
2022,3,5,Columbia,Cornell,H,64,78
2022,1,29,Columbia,Dartmouth,H,63,76
2022,2,5,Columbia,Princeton,H,63,85
2022,2,12,Columbia,Yale,H,59,84
2021,11,29,Columbia,Lafayette,H,50,73
2022,1,24,Coppin St.,Howard,H,83,81
2022,2,28,Coppin St.,Delaware St.,H,80,67
2021,12,11,Coppin St.,Towson,H,75,89
2022,2,14,Coppin St.,N.C. Central,H,74,77
2021,11,17,Coppin St.,Loyola Maryland,H,71,49
2022,1,29,Coppin St.,UMES,H,61,64
2022,2,19,Coppin St.,Norfolk St.,H,59,89
2022,3,3,Coppin St.,Morgan St.,H,59,63
2022,2,12,Coppin St.,South Carolina St.,H,58,66
2021,11,24,Cornell,Saint Francis (PA),H,93,80
2021,12,3,Cornell,Coppin St.,H,92,77
2022,2,4,Cornell,Princeton,H,88,83
2022,2,9,Cornell,Columbia,H,88,75
2022,2,12,Cornell,Brown,H,80,81
2022,1,2,Cornell,Dartmouth,H,79,71
2021,11,16,Cornell,Colgate,H,78,68
2022,1,22,Cornell,Harvard,H,76,61
2022,2,26,Cornell,Yale,H,71,65
2022,2,5,Cornell,Penn,H,68,73
2021,11,9,Creighton,Ark.-Pine Bluff,H,90,77
2022,2,14,Creighton,Georgetown,H,88,77
2022,1,19,Creighton,St. John's (NY),H,87,64
2022,2,20,Creighton,Marquette,H,83,82
2021,11,30,Creighton,North Dakota St.,H,80,55
2021,12,17,Creighton,Villanova,H,79,59
2021,11,27,Creighton,SIUE,H,70,65
2022,1,29,Creighton,Xavier,H,64,74
2022,3,2,Creighton,UConn,H,64,62
2022,1,22,Creighton,DePaul,H,60,47
2022,3,5,Creighton,Seton Hall,H,60,65
2021,12,4,Creighton,Iowa St.,H,58,64
2021,12,14,Creighton,Arizona St.,H,57,58
2022,2,8,Creighton,Butler,H,54,52
2021,11,11,Creighton,Kennesaw St.,H,51,44
2021,12,11,Creighton,BYU,N,83,71
2021,11,21,Creighton,Colorado St.,N,81,95
2021,11,19,Creighton,Brown,N,78,57
2021,11,22,Creighton,Southern Ill.,N,66,64
2022,1,18,CSU Bakersfield,Cal Poly,H,73,60
2022,3,3,CSU Bakersfield,UC San Diego,H,70,72
2021,12,30,CSU Bakersfield,Cal St. Fullerton,H,67,73
2022,2,12,CSU Bakersfield,CSUN,H,65,71
2022,1,15,CSU Bakersfield,UC Riverside,H,64,65
2022,2,10,CSU Bakersfield,UC Santa Barbara,H,62,74
2021,12,21,CSU Bakersfield,Dartmouth,H,61,57
2022,3,5,CSU Bakersfield,UC Irvine,H,61,66
2021,12,11,CSU Bakersfield,Idaho,H,59,58
2022,1,20,CSU Bakersfield,Hawaii,H,59,63
2022,3,8,CSU Bakersfield,CSUN,N,58,45
2021,11,20,CSUN,Dixie St.,H,79,73
2022,2,3,CSUN,UC San Diego,H,77,83
2022,2,19,CSUN,Cal St. Fullerton,H,73,81
2022,2,5,CSUN,UC Irvine,H,70,75
2021,12,18,CSUN,Portland St.,H,69,66
2022,1,8,CSUN,Cal Poly,H,68,55
2022,1,22,CSUN,UC Riverside,H,67,77
2021,11,19,CSUN,Eastern Wash.,H,64,67
2022,3,5,CSUN,Hawaii,H,62,84
2022,2,17,CSUN,Long Beach St.,H,59,72
2021,12,7,CSUN,Boise St.,H,48,74
2022,1,20,CSUN,UC Davis,H,47,64
2022,1,25,CSUN,UC Santa Barbara,H,45,72
2022,3,8,CSUN,CSU Bakersfield,N,45,58
2022,2,26,Dartmouth,Penn,H,84,70
2022,1,22,Dartmouth,Princeton,H,80,84
2022,2,19,Dartmouth,Columbia,H,79,50
2022,2,18,Dartmouth,Cornell,H,71,59
2021,12,8,Dartmouth,Quinnipiac,H,69,72
2021,12,11,Dartmouth,Boston U.,H,62,65
2022,2,22,Dartmouth,Yale,H,61,66
2022,1,17,Dartmouth,Harvard,H,59,60
2022,1,8,Dartmouth,Brown,H,58,46
2021,11,9,Davidson,Delaware,H,93,71
2021,11,27,Davidson,Robert Morris,H,88,70
2022,2,19,Davidson,Saint Louis,H,79,58
2022,1,11,Davidson,Massachusetts,H,77,67
2022,1,29,Davidson,La Salle,H,77,69
2021,12,18,Davidson,Radford,H,74,54
2022,2,9,Davidson,Saint Joseph's,H,73,67
2022,3,2,Davidson,George Mason,H,73,62
2022,1,8,Davidson,Rhode Island,H,72,68
2022,2,14,Davidson,Duquesne,H,72,61
2021,12,4,Davidson,William & Mary,H,70,46
2022,1,26,Davidson,VCU,H,68,70
2022,2,26,Davidson,Fordham,H,66,45
2021,12,21,Davidson,Alabama,N,79,78
2021,11,21,Davidson,East Carolina,N,76,67
2021,11,19,Davidson,Penn,N,72,60
2021,11,18,Davidson,New Mexico St.,N,64,75
2021,11,13,Davidson,San Francisco,N,60,65
2021,12,1,Dayton,Alabama St.,H,93,54
2022,2,23,Dayton,Massachusetts,H,82,61
2022,3,5,Dayton,Davidson,H,82,76
2021,11,20,Dayton,Austin Peay,H,81,87
2022,2,12,Dayton,George Washington,H,80,54
2021,12,4,Dayton,Northern Ill.,H,79,41
2022,2,9,Dayton,Duquesne,H,75,54
2021,12,21,Dayton,Southern U.,H,69,60
2022,1,11,Dayton,Saint Louis,H,68,63
2022,1,18,Dayton,St. Bonaventure,H,68,50
2022,1,25,Dayton,Fordham,H,68,61
2021,11,9,Dayton,UIC,H,64,54
2021,12,12,Dayton,Virginia Tech,H,62,57
2021,11,17,Dayton,Lipscomb,H,59,78
2021,11,13,Dayton,UMass Lowell,H,58,59
2022,1,28,Dayton,Rhode Island,H,53,51
2022,1,5,Dayton,VCU,H,52,53
2021,11,25,Dayton,Miami (FL),N,76,60
2021,11,26,Dayton,Kansas,N,74,73
2021,11,28,Dayton,Belmont,N,63,61
2022,2,24,Delaware,Col. of Charleston,H,96,99
2021,11,17,Delaware,La Salle,H,85,82
2022,1,20,Delaware,William & Mary,H,84,74
2022,2,14,Delaware,James Madison,H,81,60
2022,1,22,Delaware,Elon,H,80,77
2021,11,30,Delaware,LIU,H,75,67
2022,2,10,Delaware,Northeastern,H,74,61
2021,12,5,Delaware,UMBC,H,70,60
2021,12,8,Delaware,Lafayette,H,68,58
2022,2,3,Delaware,Drexel,H,68,76
2022,2,12,Delaware,Hofstra,H,66,80
2022,1,24,Delaware,Towson,H,62,69
2022,2,26,Delaware,UNCW,H,62,69
2021,11,23,Delaware,Fordham,N,81,71
2021,11,22,Delaware,Appalachian St.,N,75,68
2021,11,24,Delaware,Oakland,N,73,81
2021,12,21,Delaware,Iona,N,72,83
2022,3,7,Delaware,Towson,N,69,56
2022,3,6,Delaware,Drexel,N,66,56
2022,3,8,Delaware,UNCW,N,59,55
2022,2,26,Delaware St.,Morgan St.,H,69,76
2022,2,14,Delaware St.,Norfolk St.,H,66,69
2022,2,7,Delaware St.,Howard,H,64,69
2021,11,20,Delaware St.,UNCW,H,63,67
2022,1,24,Delaware St.,South Carolina St.,H,62,64
2021,12,11,Delaware St.,St. Francis Brooklyn,H,61,75
2022,2,2,Delaware St.,Coppin St.,H,57,59
2022,2,9,Delaware St.,UMES,H,50,58
2022,1,22,Delaware St.,N.C. Central,H,49,73
2021,12,2,Delaware St.,Delaware,H,48,59
2021,12,18,Delaware St.,N.C. Central,N,53,86
2022,1,22,Denver,Omaha,H,94,63
2022,1,8,Denver,North Dakota,H,93,74
2021,12,20,Denver,Western Ill.,H,80,84
2022,1,29,Denver,Oral Roberts,H,80,89
2022,2,12,Denver,South Dakota,H,76,84
2021,12,22,Denver,St. Thomas (MN),H,75,74
2021,11,21,Denver,Houston Baptist,H,74,61
2022,1,10,Denver,North Dakota St.,H,69,87
2021,12,15,Denver,UC San Diego,H,64,56
2022,1,27,Denver,Kansas City,H,61,72
2022,2,10,Denver,South Dakota St.,H,61,84
2021,11,17,Denver,A&M-Corpus Christi,N,67,69
2021,11,15,Denver,IUPUI,N,63,47
2022,3,5,Denver,North Dakota St.,N,62,82
2021,11,28,DePaul,Eastern Mich.,H,101,63
2021,11,13,DePaul,Central Mich.,H,99,66
2022,2,27,DePaul,St. John's (NY),H,99,94
2021,11,10,DePaul,Coppin St.,H,97,72
2022,1,13,DePaul,Seton Hall,H,96,92
2022,3,2,DePaul,Marquette,H,91,80
2021,12,7,DePaul,Duquesne,H,87,67
2021,11,20,DePaul,Western Ill.,H,84,80
2022,2,9,DePaul,Georgetown,H,82,74
2021,11,26,DePaul,Northern Ky.,H,77,68
2021,11,18,DePaul,Rutgers,H,73,70
2022,2,15,DePaul,Butler,H,71,73
2022,1,19,DePaul,Xavier,H,67,68
2021,12,4,DePaul,Loyola Chicago,H,64,68
2022,1,8,DePaul,Villanova,H,64,79
2022,2,17,DePaul,Creighton,H,59,71
2022,1,1,DePaul,Providence,H,53,70
2022,1,29,DePaul,UConn,H,50,57
2021,12,19,Detroit Mercy,Central Mich.,H,89,75
2022,1,7,Detroit Mercy,Milwaukee,H,85,60
2021,12,11,Detroit Mercy,Western Mich.,H,83,64
2022,1,27,Detroit Mercy,UIC,H,80,67
2022,2,20,Detroit Mercy,Wright St.,H,80,75
2022,3,1,Detroit Mercy,Green Bay,H,79,62
2022,2,26,Detroit Mercy,Purdue Fort Wayne,H,78,81
2022,2,24,Detroit Mercy,Cleveland St.,H,74,67
2022,2,18,Detroit Mercy,Northern Ky.,H,60,52
2022,1,22,Dixie St.,UTRGV,H,85,74
2021,11,12,Dixie St.,Southern Utah,H,83,76
2021,12,11,Dixie St.,Denver,H,82,62
2022,2,19,Dixie St.,Utah Valley,H,80,75
2022,1,20,Dixie St.,Lamar University,H,71,55
2021,11,27,Dixie St.,Weber St.,H,70,87
2021,12,30,Dixie St.,Tarleton St.,H,69,83
2022,2,10,Dixie St.,New Mexico St.,H,69,77
2022,2,26,Dixie St.,Seattle U,H,65,73
2022,2,12,Dixie St.,Grand Canyon,H,61,60
2022,2,24,Dixie St.,California Baptist,H,61,71
2022,1,1,Dixie St.,Abilene Christian,H,50,64
2021,11,19,Dixie St.,Texas St.,N,65,85
2021,11,14,Drake,South Dakota,H,99,50
2021,12,22,Drake,Chicago St.,H,87,50
2022,1,12,Drake,Illinois St.,H,86,75
