year,month,day,team,opponent,location,teamscore,oppscore
2017,2,4,Houston Baptist,Incarnate Word,H,84,70
2017,1,26,Houston Baptist,Nicholls St.,H,83,80
2017,1,5,Houston Baptist,Southeastern La.,H,81,74
2017,3,4,Houston Baptist,Abilene Christian,H,81,72
2017,1,12,Houston Baptist,Central Ark.,H,78,89
2017,1,7,Houston Baptist,McNeese,H,60,49
2016,12,3,Howard,American,H,71,54
2016,12,14,Howard,Jacksonville St.,H,59,72
2017,2,18,Howard,N.C. A&T,H,84,53
2017,2,27,Howard,UMES,H,79,69
2017,1,16,Howard,Coppin St.,H,72,81
2017,1,28,Howard,Savannah St.,H,70,73
2017,2,13,Howard,Morgan St.,H,70,67
2017,1,30,Howard,South Carolina St.,H,68,77
2017,1,4,Howard,Florida A&M,H,66,78
2017,2,20,Howard,N.C. Central,H,59,66
2016,11,19,Howard,Gardner-Webb,N,78,94
2017,3,6,Howard,Coppin St.,N,79,73
2017,3,7,Howard,Coppin St.,N,79,73
2016,11,21,Idaho,South Dakota St.,H,96,89
2016,12,3,Idaho,UC Davis,H,68,66
2016,12,30,Idaho,Eastern Wash.,H,62,69
2016,11,29,Idaho,San Jose St.,H,49,58
2017,2,2,Idaho,Portland St.,H,89,72
2017,1,7,Idaho,Montana St.,H,83,81
2017,2,25,Idaho,Weber St.,H,83,78
2017,2,4,Idaho,Sacramento St.,H,81,67
2017,1,19,Idaho,Southern Utah,H,79,67
2017,2,23,Idaho,Idaho St.,H,69,61
2017,1,21,Idaho,Northern Ariz.,H,65,49
2017,1,5,Idaho,Montana,H,57,70
2016,11,29,Idaho St.,Lamar University,H,77,60
2017,2,4,Idaho St.,Southern Utah,H,94,68
2017,2,2,Idaho St.,Northern Ariz.,H,91,90
2017,1,12,Idaho St.,Eastern Wash.,H,85,92
2017,2,18,Idaho St.,Northern Colo.,H,81,87
2017,3,4,Idaho St.,Montana,H,76,95
2017,1,25,Idaho St.,Weber St.,H,73,85
2017,3,2,Idaho St.,Montana St.,H,68,79
2017,1,14,Idaho St.,Idaho,H,62,77
2017,2,16,Idaho St.,North Dakota,H,61,77
2016,11,22,Idaho St.,Eastern Ky.,N,82,91
2016,11,23,Idaho St.,NJIT,N,67,71
2017,3,7,Idaho St.,Sacramento St.,N,76,91
2016,11,16,Ill.-Chicago,UTSA,H,86,78
2016,12,4,Ill.-Chicago,Eastern Ill.,H,76,90
2016,12,17,Ill.-Chicago,Loyola Chicago,H,75,81
2016,12,20,Ill.-Chicago,Northern Ariz.,H,75,65
2016,11,30,Ill.-Chicago,Chicago St.,H,74,58
2016,12,30,Ill.-Chicago,Valparaiso,H,59,70
2017,1,29,Ill.-Chicago,Wright St.,H,86,88
2017,2,9,Ill.-Chicago,Youngstown St.,H,84,81
2017,2,21,Ill.-Chicago,Green Bay,H,79,87
2017,1,6,Ill.-Chicago,Detroit Mercy,H,78,64
2017,1,17,Ill.-Chicago,Milwaukee,H,71,57
2017,2,11,Ill.-Chicago,Cleveland St.,H,63,66
2017,1,27,Ill.-Chicago,Northern Ky.,H,62,79
2017,1,8,Ill.-Chicago,Oakland,H,57,58
2016,11,25,Ill.-Chicago,Cal Poly,N,84,71
2016,11,23,Ill.-Chicago,Elon,N,80,91
2017,3,5,Ill.-Chicago,Green Bay,N,79,70
2017,3,6,Ill.-Chicago,Milwaukee,N,68,74
2016,12,10,Illinois,Central Mich.,H,92,73
2016,11,18,Illinois,Detroit Mercy,H,89,69
2016,11,29,Illinois,North Carolina St.,H,88,74
2016,12,6,Illinois,IUPUI,H,85,77
2016,11,11,Illinois,Southeast Mo. St.,H,81,62
2016,11,21,Illinois,Winthrop,H,80,84
2016,11,13,Illinois,Northern Ky.,H,79,64
2017,1,11,Illinois,Michigan,H,85,69
2017,1,25,Illinois,Iowa,H,76,64
2017,1,1,Illinois,Ohio St.,H,75,70
2017,3,1,Illinois,Michigan St.,H,73,70
2017,2,11,Illinois,Penn St.,H,70,83
2017,2,21,Illinois,Northwestern,H,66,50
2017,2,4,Illinois,Minnesota,H,59,68
2017,1,14,Illinois,Maryland,H,56,62
2017,1,31,Illinois,Wisconsin,H,43,57
2016,12,17,Illinois,BYU,N,75,73
2016,12,21,Illinois,Missouri,N,75,66
2016,12,3,Illinois,VCU,N,64,46
2016,11,25,Illinois,Florida St.,N,61,72
2016,11,24,Illinois,West Virginia,N,57,89
2016,12,18,Illinois St.,Saint Joseph's,H,81,72
2016,12,3,Illinois St.,New Mexico,H,79,74
2016,11,30,Illinois St.,IUPUI,H,77,63
2016,11,16,Illinois St.,Fort Wayne,H,75,57
2016,12,10,Illinois St.,UT Martin,H,74,57
2016,12,29,Illinois St.,Evansville,H,62,50
2017,1,14,Illinois St.,Wichita St.,H,76,62
2017,1,4,Illinois St.,Missouri St.,H,74,71
2017,1,21,Illinois St.,Drake,H,72,58
2017,1,25,Illinois St.,Indiana St.,H,71,66
2017,2,19,Illinois St.,Loyola Chicago,H,65,63
2017,2,11,Illinois St.,Bradley,H,64,50
2017,2,1,Illinois St.,UNI,H,57,51
2017,2,22,Illinois St.,Southern Ill.,H,50,46
2016,12,25,Illinois St.,Tulsa,N,68,56
2016,12,23,Illinois St.,San Francisco,N,58,66
2017,3,3,Illinois St.,Evansville,N,80,69
2017,3,4,Illinois St.,Southern Ill.,N,63,50
2017,3,5,Illinois St.,Wichita St.,N,51,71
2016,12,3,Incarnate Word,LIU Brooklyn,H,90,79
2016,11,26,Incarnate Word,Rice,H,79,87
2017,1,5,Incarnate Word,Northwestern St.,H,84,80
2017,1,14,Incarnate Word,Houston Baptist,H,82,77
2017,1,26,Incarnate Word,Abilene Christian,H,82,79
2017,2,15,Incarnate Word,A&M-Corpus Chris,H,81,97
2017,2,2,Incarnate Word,McNeese,H,79,87
2017,1,7,Incarnate Word,New Orleans,H,72,87
2017,1,21,Incarnate Word,SFA,H,70,68
2017,2,18,Incarnate Word,Sam Houston St.,H,69,53
2017,2,23,Incarnate Word,Nicholls St.,H,68,77
2016,12,10,Indiana,Houston Baptist,H,103,61
2016,12,19,Indiana,Delaware St.,H,103,56
2016,11,16,Indiana,UMass Lowell,H,100,78
2016,12,22,Indiana,Austin Peay,H,97,62
2016,11,19,Indiana,Liberty,H,87,48
2016,11,27,Indiana,Mississippi Val.,H,85,52
2016,12,2,Indiana,SIUE,H,83,60
2016,12,4,Indiana,Southeast Mo. St.,H,83,55
2016,12,28,Indiana,Nebraska,H,83,87
2016,11,30,Indiana,North Carolina,H,76,67
2017,2,1,Indiana,Penn St.,H,110,102
2017,1,7,Indiana,Illinois,H,96,80
2017,1,21,Indiana,Michigan St.,H,82,75
2017,1,15,Indiana,Rutgers,H,76,57
2017,1,3,Indiana,Wisconsin,H,68,75
2017,2,9,Indiana,Purdue,H,64,69
2017,2,12,Indiana,Michigan,H,63,75
2017,2,25,Indiana,Northwestern,H,63,62
2016,11,11,Indiana,Kansas,N,103,99
2016,12,17,Indiana,Butler,N,78,83
2016,12,31,Indiana,Louisville,N,62,77
2016,12,21,Indiana St.,Eastern Ill.,H,88,85
2016,12,7,Indiana St.,Butler,H,72,71
2016,12,28,Indiana St.,Wichita St.,H,72,80
2016,11,30,Indiana St.,Northern Ill.,H,63,52
2016,12,11,Indiana St.,Western Ky.,H,59,77
2017,2,1,Indiana St.,Evansville,H,85,84
2017,2,11,Indiana St.,Drake,H,84,60
2017,1,14,Indiana St.,Bradley,H,81,71
2017,2,22,Indiana St.,UNI,H,69,59
2017,1,18,Indiana St.,Missouri St.,H,68,73
2017,2,19,Indiana St.,Southern Ill.,H,68,74
2017,1,28,Indiana St.,Loyola Chicago,H,66,81
2017,1,7,Indiana St.,Illinois St.,H,58,77
2016,11,27,Indiana St.,Quinnipiac,N,77,80
2016,11,24,Indiana St.,Iowa St.,N,71,73
2016,11,25,Indiana St.,Stanford,N,62,65
2017,3,2,Indiana St.,Evansville,N,72,83
2016,12,14,Iona,NJIT,H,94,80
2016,12,31,Iona,Marist,H,93,80
2016,12,10,Iona,Ohio,H,79,75
2016,12,4,Iona,Niagara,H,58,74
2017,1,8,Iona,Canisius,H,98,75
2017,1,20,Iona,Fairfield,H,96,89
2017,2,19,Iona,Rider,H,85,103
2017,1,23,Iona,Quinnipiac,H,84,74
2017,2,7,Iona,Siena,H,79,81
2017,2,26,Iona,Monmouth,H,73,79
2017,2,24,Iona,Manhattan,H,72,51
2017,1,29,Iona,Saint Peter's,H,69,66
2016,11,25,Iona,Weber St.,N,76,54
2016,11,26,Iona,Nevada,N,75,73
2016,12,21,Iona,UC Santa Barbara,N,73,57
2016,12,22,Iona,Towson,N,69,76
2016,11,24,Iona,Drake,N,64,53
2017,3,4,Iona,Rider,N,88,70
2017,3,5,Iona,Saint Peter's,N,73,65
2016,11,13,Iowa,Savannah St.,H,116,84
2016,11,20,Iowa,UTRGV,H,95,67
2016,12,5,Iowa,Stetson,H,95,68
2016,11,11,Iowa,Kennesaw St.,H,91,74
2016,12,3,Iowa,Omaha,H,89,98
2016,12,22,Iowa,Delaware St.,H,89,57
2016,12,20,Iowa,North Dakota,H,84,73
2016,11,17,Iowa,Seton Hall,H,83,91
2016,12,8,Iowa,Iowa St.,H,78,64
2017,2,21,Iowa,Indiana,H,96,90
2017,3,5,Iowa,Penn St.,H,90,79
2017,1,1,Iowa,Michigan,H,86,83
2017,1,28,Iowa,Ohio St.,H,85,72
2017,1,12,Iowa,Purdue,H,83,78
2017,2,5,Iowa,Nebraska,H,81,70
2017,1,19,Iowa,Maryland,H,76,84
2017,1,8,Iowa,Rutgers,H,68,62
2017,2,18,Iowa,Illinois,H,66,70
2016,11,26,Iowa,Memphis,N,92,100
2016,12,17,Iowa,UNI,N,69,46
2016,11,25,Iowa,Virginia,N,41,74
2016,11,20,Iowa St.,The Citadel,H,130,63
2016,11,11,Iowa St.,Savannah St.,H,113,71
2016,12,5,Iowa St.,Omaha,H,91,47
2016,12,20,Iowa St.,Mississippi Val.,H,88,60
2016,11,14,Iowa St.,Mt. St. Mary's,H,73,55
2016,12,30,Iowa St.,Texas Tech,H,63,56
2016,12,1,Iowa St.,Cincinnati,H,54,55
2017,2,28,Iowa St.,Oklahoma St.,H,86,83
2017,2,18,Iowa St.,TCU,H,84,71
2017,2,11,Iowa St.,Oklahoma,H,80,64
2017,1,7,Iowa St.,Texas,H,79,70
2017,1,16,Iowa St.,Kansas,H,72,76
2017,1,31,Iowa St.,West Virginia,H,72,85
2017,2,25,Iowa St.,Baylor,H,72,69
2017,1,24,Iowa St.,Kansas St.,H,70,65
2016,12,17,Iowa St.,Drake,N,97,80
2016,11,24,Iowa St.,Indiana St.,N,73,71
2016,11,25,Iowa St.,Miami (FL),N,73,56
2016,11,27,Iowa St.,Gonzaga,N,71,73
2016,12,31,IUPUI,Western Ill.,H,89,71
2016,11,19,IUPUI,Eastern Mich.,H,83,71
2016,11,18,IUPUI,Howard,H,77,55
2017,2,1,IUPUI,North Dakota St.,H,86,81
2017,1,18,IUPUI,South Dakota St.,H,85,83
2017,2,25,IUPUI,South Dakota,H,85,92
2017,2,23,IUPUI,Fort Wayne,H,83,82
2017,1,21,IUPUI,Denver,H,74,78
2017,1,11,IUPUI,Omaha,H,71,79
2017,2,11,IUPUI,Oral Roberts,H,68,74
2017,3,4,IUPUI,North Dakota St.,N,76,57
2017,3,6,IUPUI,Omaha,N,62,90
2016,12,4,Jackson St.,Southern Miss.,H,75,64
2016,11,26,Jackson St.,Western Caro.,H,47,58
2017,1,28,Jackson St.,Mississippi Val.,H,83,68
2017,2,11,Jackson St.,Prairie View,H,78,69
2017,1,30,Jackson St.,Ark.-Pine Bluff,H,74,59
2017,3,2,Jackson St.,Alabama A&M,H,72,64
2017,2,13,Jackson St.,Texas Southern,H,71,62
2017,1,9,Jackson St.,Southern U.,H,65,61
2017,3,4,Jackson St.,Alabama St.,H,65,59
2017,2,18,Jackson St.,Grambling,H,59,62
2017,1,11,Jackson St.,Alcorn,H,50,63
2016,12,31,Jacksonville,South Carolina St.,H,89,85
2016,12,7,Jacksonville,Eastern Ky.,H,76,80
2017,1,25,Jacksonville,Stetson,H,103,92
2017,1,19,Jacksonville,Lipscomb,H,95,112
2017,2,11,Jacksonville,NJIT,H,76,73
2017,1,21,Jacksonville,Kennesaw St.,H,71,81
2017,2,9,Jacksonville,USC Upstate,H,67,70
2017,1,7,Jacksonville,North Florida,H,64,80
2017,2,4,Jacksonville,FGCU,H,57,67
2016,11,18,Jacksonville,Youngstown St.,N,79,54
2016,11,19,Jacksonville,FIU,N,78,75
2017,2,18,Jacksonville St.,Tennessee Tech,H,78,79
2017,2,1,Jacksonville St.,Southeast Mo. St.,H,74,62
2017,1,7,Jacksonville St.,Austin Peay,H,71,68
2017,1,28,Jacksonville St.,Morehead St.,H,69,72
2017,1,5,Jacksonville St.,Murray St.,H,63,76
2017,2,11,Jacksonville St.,Tennessee St.,H,63,57
2017,2,9,Jacksonville St.,Belmont,H,53,66
2017,1,26,Jacksonville St.,Eastern Ky.,H,52,57
2016,11,26,Jacksonville St.,Northern Ariz.,N,76,63
2016,11,25,Jacksonville St.,Cal St. Fullerton,N,61,38
2017,3,2,Jacksonville St.,Southeast Mo. St.,N,74,51
2017,3,4,Jacksonville St.,UT Martin,N,66,55
2017,3,3,Jacksonville St.,Belmont,N,65,59
2016,12,31,James Madison,Drexel,H,78,67
2016,11,13,James Madison,Rice,H,70,94
2016,11,23,James Madison,Louisiana,H,70,82
2016,12,23,James Madison,UMBC,H,61,62
2016,11,21,James Madison,Texas Southern,H,56,67
2016,12,20,James Madison,Richmond,H,55,75
2017,2,16,James Madison,William & Mary,H,95,92
2017,1,26,James Madison,UNCW,H,76,87
2017,2,4,James Madison,Northeastern,H,73,69
2017,2,25,James Madison,Hofstra,H,66,71
2017,1,2,James Madison,Towson,H,64,44
2017,1,14,James Madison,Elon,H,60,59
2017,2,11,James Madison,Delaware,H,57,58
2017,1,12,James Madison,Col. of Charleston,H,51,53
2017,3,3,James Madison,Drexel,N,80,70
2017,3,4,James Madison,Col. of Charleston,N,62,67
2016,12,6,Kansas,UMKC,H,105,62
2016,11,25,Kansas,UNC Asheville,H,95,57
2016,11,29,Kansas,Long Beach St.,H,91,61
2016,12,3,Kansas,Stanford,H,89,74
2016,12,10,Kansas,Nebraska,H,89,72
2016,12,17,Kansas,Davidson,H,89,71
2016,11,18,Kansas,Siena,H,86,65
2017,1,3,Kansas,Kansas St.,H,90,88
2017,2,4,Kansas,Iowa St.,H,89,92
2017,1,14,Kansas,Oklahoma St.,H,87,80
2017,2,22,Kansas,TCU,H,87,68
2017,1,7,Kansas,Texas Tech,H,85,68
2017,2,13,Kansas,West Virginia,H,84,80
2017,1,21,Kansas,Texas,H,79,67
2017,2,1,Kansas,Baylor,H,73,68
2017,2,27,Kansas,Oklahoma,H,73,63
2016,11,11,Kansas,Indiana,N,99,103
2016,11,21,Kansas,UAB,N,83,63
2016,11,15,Kansas,Duke,N,77,75
2016,11,22,Kansas,Georgia,N,65,54
2016,11,20,Kansas St.,Hampton,H,89,67
2016,11,11,Kansas St.,Western Ill.,H,82,55
2016,11,15,Kansas St.,Omaha,H,81,68
2016,11,30,Kansas St.,Green Bay,H,80,61
2016,12,6,Kansas St.,Prairie View,H,74,55
2016,12,10,Kansas St.,Washington St.,H,70,56
2016,12,21,Kansas St.,Gardner-Webb,H,67,54
2016,12,30,Kansas St.,Texas,H,65,62
2016,11,22,Kansas St.,Robert Morris,H,61,40
2017,2,1,Kansas St.,TCU,H,80,86
2017,1,21,Kansas St.,West Virginia,H,79,75
2017,2,15,Kansas St.,Iowa St.,H,79,87
2017,1,7,Kansas St.,Oklahoma,H,75,64
2017,2,6,Kansas St.,Kansas,H,71,74
2017,1,14,Kansas St.,Baylor,H,68,77
2017,2,22,Kansas St.,Oklahoma St.,H,68,80
2017,3,4,Kansas St.,Texas Tech,H,61,48
2016,11,25,Kansas St.,Boston College,N,72,54
2016,11,26,Kansas St.,Maryland,N,68,69
2016,11,22,Kennesaw St.,Alabama St.,H,79,72
2016,12,28,Kennesaw St.,Mercer,H,76,80
2016,11,26,Kennesaw St.,Chattanooga,H,71,88
2016,12,22,Kennesaw St.,N.C. A&T,H,68,60
2017,2,18,Kennesaw St.,North Florida,H,85,68
2017,1,14,Kennesaw St.,Stetson,H,84,65
2017,2,4,Kennesaw St.,USC Upstate,H,84,79
2017,2,16,Kennesaw St.,Jacksonville,H,78,79
2017,1,12,Kennesaw St.,FGCU,H,75,78
2017,2,23,Kennesaw St.,Lipscomb,H,74,85
2017,1,25,Kennesaw St.,NJIT,H,71,65
2016,12,7,Kent St.,Niagara,H,100,72
2016,11,16,Kent St.,Mississippi Val.,H,93,63
2016,12,10,Kent St.,NJIT,H,87,71
2016,12,2,Kent St.,Grambling,H,86,57
2016,12,18,Kent St.,Wright St.,H,63,68
2017,3,6,Kent St.,Central Mich.,H,116,106
2017,1,3,Kent St.,Ball St.,H,100,90
2017,1,28,Kent St.,Central Mich.,H,98,105
2017,1,21,Kent St.,Toledo,H,85,61
2017,2,7,Kent St.,Bowling Green,H,83,84
2017,2,14,Kent St.,Miami (OH),H,76,72
2017,1,10,Kent St.,Northern Ill.,H,70,74
2017,2,25,Kent St.,Ohio,H,70,67
2017,1,17,Kent St.,Buffalo,H,69,82
2017,3,3,Kent St.,Akron,H,56,66
2016,11,12,Kent St.,Cleveland St.,N,79,74
2016,11,21,Kent St.,South Dakota,N,77,80
2016,11,22,Kent St.,George Mason,N,75,79
2016,11,23,Kent St.,Wofford,N,66,59
2016,11,25,Kentucky,UT Martin,H,111,76
2016,11,23,Kentucky,Cleveland St.,H,101,70
2016,11,13,Kentucky,Canisius,H,93,69
2016,11,20,Kentucky,Duquesne,H,93,59
2016,12,3,Kentucky,UCLA,H,92,97
2016,11,11,Kentucky,SFA,H,87,64
2016,12,7,Kentucky,Valparaiso,H,87,63
2017,1,3,Kentucky,Texas A&M,H,100,58
2017,1,7,Kentucky,Arkansas,H,97,71
2017,1,14,Kentucky,Auburn,H,92,72
2017,2,7,Kentucky,LSU,H,92,85
2017,1,31,Kentucky,Georgia,H,90,81
2017,1,21,Kentucky,South Carolina,H,85,69
2017,2,14,Kentucky,Tennessee,H,83,58
2017,2,25,Kentucky,Florida,H,76,66
2017,1,28,Kentucky,Kansas,H,73,79
2017,2,28,Kentucky,Vanderbilt,H,73,67
2016,11,28,Kentucky,Arizona St.,N,115,69
2016,12,17,Kentucky,North Carolina,N,103,100
2016,12,11,Kentucky,Hofstra,N,96,73
2016,11,15,Kentucky,Michigan St.,N,69,48
2016,11,30,La Salle,Lehigh,H,89,81
2016,12,17,La Salle,FGCU,H,84,80
2016,12,3,La Salle,Bucknell,H,83,73
2016,12,6,La Salle,Villanova,H,79,89
2016,11,19,La Salle,Texas Southern,H,76,77
2016,11,15,La Salle,Delaware,H,74,68
2017,1,19,La Salle,Davidson,H,91,83
2017,1,7,La Salle,Duquesne,H,88,81
2017,2,1,La Salle,Massachusetts,H,88,78
2017,2,18,La Salle,Saint Joseph's,H,83,68
2017,1,15,La Salle,George Washington,H,79,69
2017,1,4,La Salle,Saint Louis,H,75,54
2017,1,25,La Salle,Penn,H,74,77
2017,3,4,La Salle,Fordham,H,66,54
2017,2,21,La Salle,Rhode Island,H,56,67
2017,2,11,La Salle,Richmond,H,52,64
2016,12,10,La Salle,Georgetown,N,78,93
2016,12,10,La.-Monroe,Jacksonville St.,H,88,83
2016,12,28,La.-Monroe,Grambling,H,81,45
2016,11,28,La.-Monroe,SFA,H,77,72
2017,2,18,La.-Monroe,Louisiana,H,84,85
2017,2,13,La.-Monroe,Troy,H,72,73
2017,1,30,La.-Monroe,Little Rock,H,68,52
2017,1,14,La.-Monroe,Georgia St.,H,65,73
2017,3,4,La.-Monroe,Texas St.,H,65,70
2017,1,28,La.-Monroe,Arkansas St.,H,63,73
2017,2,11,La.-Monroe,South Ala.,H,63,66
2017,1,16,La.-Monroe,Ga. Southern,H,60,62
2017,3,2,La.-Monroe,UT Arlington,H,57,72
2016,11,21,La.-Monroe,Seattle U,N,75,81
2016,12,17,La.-Monroe,Northwestern St.,N,64,68
2016,11,22,La.-Monroe,Bryant,N,57,64
2017,3,8,La.-Monroe,Arkansas St.,N,73,70
2016,11,17,Lafayette,NJIT,H,84,83
2016,11,20,Lafayette,Cornell,H,75,82
2016,12,30,Lafayette,Colgate,H,75,85
2016,11,30,Lafayette,Drexel,H,70,74
2016,12,11,Lafayette,Sacred Heart,H,61,85
2016,11,23,Lafayette,Princeton,H,55,71
2017,1,5,Lafayette,Army West Point,H,79,74
2017,2,15,Lafayette,American,H,78,65
2017,1,8,Lafayette,Boston U.,H,75,91
2017,2,8,Lafayette,Holy Cross,H,69,59
2017,1,28,Lafayette,Loyola Maryland,H,62,70
2017,1,25,Lafayette,Bucknell,H,55,78
2017,2,19,Lafayette,Lehigh,H,55,81
2017,1,14,Lafayette,Navy,H,51,88
2016,12,19,Lamar University,Liberty,H,82,65
2016,11,22,Lamar University,UTSA,H,78,58
2017,1,11,Lamar University,Incarnate Word,H,87,72
2017,3,2,Lamar University,Nicholls St.,H,87,75
2017,1,28,Lamar University,Northwestern St.,H,85,64
2017,2,9,Lamar University,Sam Houston St.,H,80,76
2017,2,4,Lamar University,McNeese,H,77,57
2017,1,7,Lamar University,Southeastern La.,H,74,54
2017,2,25,Lamar University,Houston Baptist,H,68,75
2017,1,25,Lamar University,A&M-Corpus Chris,H,66,69
2017,1,5,Lamar University,New Orleans,H,62,66
2017,3,8,Lamar University,Southeastern La.,N,77,65
2016,12,12,Lehigh,Saint Francis (PA),H,100,67
2016,11,20,Lehigh,Princeton,H,76,67
2016,12,3,Lehigh,Robert Morris,H,64,58
2017,2,22,Lehigh,Colgate,H,87,69
2017,1,5,Lehigh,Loyola Maryland,H,83,84
2017,2,25,Lehigh,Army West Point,H,83,69
2017,1,8,Lehigh,American,H,79,73
2017,2,8,Lehigh,Bucknell,H,79,71
2017,3,2,Lehigh,Colgate,H,77,72
2017,1,21,Lehigh,Lafayette,H,75,68
2017,2,15,Lehigh,Navy,H,74,55
2017,1,14,Lehigh,Holy Cross,H,68,51
2017,1,30,Lehigh,Boston U.,H,59,76
2016,11,21,Liberty,UMass Lowell,H,84,77
2016,11,23,Liberty,Mississippi Val.,H,70,55
2016,12,10,Liberty,Princeton,H,64,67
2016,11,15,Liberty,VCU,H,59,64
2016,12,6,Liberty,Furman,H,58,61
2017,2,11,Liberty,Charleston So.,H,76,69
2017,1,31,Liberty,Presbyterian,H,71,51
2017,1,19,Liberty,Gardner-Webb,H,65,62
2017,1,7,Liberty,Campbell,H,61,54
2017,2,23,Liberty,Longwood,H,61,45
2017,1,3,Liberty,UNC Asheville,H,57,70
2017,2,4,Liberty,Radford,H,57,54
2017,2,14,Liberty,High Point,H,55,52
2017,1,21,Liberty,Winthrop,H,48,61
2017,3,2,Liberty,Radford,N,52,56
2016,12,1,Lipscomb,Tennessee Tech,H,104,85
2016,12,10,Lipscomb,Morehead St.,H,98,84
2016,12,6,Lipscomb,Belmont,H,76,78
2016,12,3,Lipscomb,Tennessee St.,H,71,72
2017,2,27,Lipscomb,NJIT,H,97,66
2017,1,12,Lipscomb,Stetson,H,94,68
2017,2,4,Lipscomb,NJIT,H,87,63
2017,3,2,Lipscomb,North Florida,H,85,91
2017,1,25,Lipscomb,USC Upstate,H,84,77
2017,1,7,Lipscomb,Kennesaw St.,H,82,79
2017,2,16,Lipscomb,North Florida,H,82,93
2017,2,18,Lipscomb,Jacksonville,H,81,69
2017,1,14,Lipscomb,FGCU,H,80,84
2016,11,18,Lipscomb,Saint Peter's,N,77,90
2016,11,19,Lipscomb,Fairleigh Dickinson,N,72,90
2016,12,31,Little Rock,La.-Monroe,H,79,75
2016,12,3,Little Rock,Tulsa,H,72,62
2016,12,10,Little Rock,Central Ark.,H,70,59
2016,12,8,Little Rock,Ark.-Pine Bluff,H,67,52
2016,11,18,Little Rock,Idaho,H,57,65
2017,2,4,Little Rock,Coastal Caro.,H,75,82
2017,1,21,Little Rock,South Ala.,H,73,56
2017,1,14,Little Rock,Arkansas St.,H,72,77
2017,1,23,Little Rock,Troy,H,69,78
2017,2,6,Little Rock,Appalachian St.,H,69,62
2017,2,27,Little Rock,Ga. Southern,H,56,54
2017,2,25,Little Rock,Georgia St.,H,54,71
2017,1,2,Little Rock,Louisiana,H,52,69
2016,11,23,Little Rock,Central Mich.,N,91,79
2016,11,21,Little Rock,St. Bonaventure,N,68,65
2016,11,22,Little Rock,Pepperdine,N,65,66
2017,3,8,Little Rock,Louisiana,N,71,78
2016,12,31,LIU Brooklyn,Bryant,H,74,63
2016,12,18,LIU Brooklyn,Dartmouth,H,68,82
2016,12,21,LIU Brooklyn,Niagara,H,66,75
2016,11,16,LIU Brooklyn,Loyola Maryland,H,65,61
2016,12,29,LIU Brooklyn,Mt. St. Mary's,H,65,67
2017,2,18,LIU Brooklyn,Sacred Heart,H,83,82
2017,2,4,LIU Brooklyn,Saint Francis (PA),H,78,80
2017,1,19,LIU Brooklyn,Wagner,H,76,69
2017,2,11,LIU Brooklyn,Fairleigh Dickinson,H,75,69
2017,3,1,LIU Brooklyn,Robert Morris,H,68,69
2017,1,14,LIU Brooklyn,St. Francis Brooklyn,H,63,58
2017,2,2,LIU Brooklyn,Robert Morris,H,63,67
2017,1,12,LIU Brooklyn,Central Conn. St.,H,60,49
2016,11,19,LIU Brooklyn,Northeastern,N,78,74
2016,12,11,LIU Brooklyn,St. John's (NY),N,74,73
2016,11,21,LIU Brooklyn,Maine,N,71,66
2016,12,7,Long Beach St.,Pepperdine,H,75,66
2016,12,22,Long Beach St.,Colorado St.,H,56,55
2017,3,4,Long Beach St.,Hawaii,H,84,75
2017,1,11,Long Beach St.,CSUN,H,82,89
2017,1,19,Long Beach St.,UC Santa Barbara,H,81,76
2017,2,16,Long Beach St.,UC Davis,H,78,69
2017,1,26,Long Beach St.,Cal St. Fullerton,H,76,65
2017,2,4,Long Beach St.,UC Irvine,H,72,63
2017,2,23,Long Beach St.,Cal Poly,H,71,78
2017,1,7,Long Beach St.,UC Riverside,H,70,64
2016,11,24,Long Beach St.,Binghamton,N,64,72
2016,11,28,Longwood,Dartmouth,H,86,80
2016,12,29,Longwood,Campbell,H,79,77
2016,12,3,Longwood,James Madison,H,59,71
2016,11,13,Longwood,Maine,H,58,80
2017,1,4,Longwood,Presbyterian,H,79,76
2017,1,14,Longwood,Gardner-Webb,H,79,85
2017,2,25,Longwood,Charleston So.,H,78,86
2017,2,11,Longwood,UNC Asheville,H,69,91
2017,2,1,Longwood,High Point,H,68,92
2017,2,15,Longwood,Winthrop,H,63,83
2017,1,26,Longwood,Liberty,H,62,93
2017,1,19,Longwood,Radford,H,60,72
2016,12,1,Louisiana,Nicholls St.,H,101,69
2016,12,10,Louisiana,Louisiana Tech,H,91,83
2016,12,20,Louisiana,Pepperdine,H,90,64
2016,11,27,Louisiana,Texas Southern,H,84,73
2016,11,21,Louisiana,Delaware St.,H,83,82
2017,3,2,Louisiana,Texas St.,H,94,84
2017,1,28,Louisiana,Little Rock,H,88,82
2017,2,11,Louisiana,Troy,H,88,100
2017,2,13,Louisiana,South Ala.,H,87,61
2017,1,16,Louisiana,Georgia St.,H,86,101
2017,3,4,Louisiana,UT Arlington,H,83,81
2017,1,14,Louisiana,Ga. Southern,H,76,81
2017,1,7,Louisiana,La.-Monroe,H,69,60
2017,1,30,Louisiana,Arkansas St.,H,69,88
2017,3,8,Louisiana,Little Rock,N,78,71
2016,12,5,Louisiana Tech,Alcorn,H,98,65
2016,12,3,Louisiana Tech,Southeastern La.,H,88,59
2016,11,16,Louisiana Tech,Alabama St.,H,87,56
2016,12,20,Louisiana Tech,FGCU,H,78,79
